Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
788.460,5.47,-3.91,14.47,12.5,-1.93,1.13,180,1.000,0.00,0.00,38.00,14.44,84,47.18,2.68,2820,-1.92,1.000,-4.25,21,0.00,0
788.574,5.47,-3.91,14.36,12.5,-2.30,1.10,180,1.000,0.00,0.00,38.50,14.46,84,48.16,2.70,2823,-1.45,1.000,-4.66,21,0.00,0
788.666,5.47,-3.91,14.47,12.5,-2.32,1.09,180,1.000,0.00,0.00,38.50,14.53,84,48.02,2.70,2838,-1.07,1.000,-4.25,22,0.00,0
788.776,5.47,-3.91,14.59,13.3,-2.07,1.11,180,1.000,0.00,0.00,38.00,16.40,84,53.39,2.76,2847,-0.59,1.000,-3.06,22,0.00,0
788.879,7.03,-3.91,14.81,12.9,-1.60,1.16,180,1.000,0.00,0.00,38.00,15.79,84,51.13,2.72,2847,-1.44,1.000,-3.06,23,0.00,0
788.990,5.47,-3.91,14.24,12.5,-1.51,1.17,180,1.000,0.00,0.00,37.50,15.80,84,49.57,2.70,2833,-1.94,1.000,-3.46,22,0.00,0
789.094,4.69,-3.91,14.24,12.5,-1.79,1.14,180,1.000,0.00,0.00,38.00,15.23,84,50.14,2.70,2839,-1.71,1.000,-3.87,22,0.00,0
789.200,3.91,-3.91,14.36,12.5,-1.76,1.15,180,1.000,0.00,0.00,38.00,15.28,84,53.69,2.72,2848,-1.84,1.000,-3.46,22,0.00,0
789.305,4.69,-3.91,14.47,13.3,-1.71,1.15,180,1.000,0.00,0.00,37.50,15.32,84,51.56,2.78,2854,-1.67,1.000,-3.07,23,0.00,0
789.419,4.69,-3.91,14.59,12.5,-1.24,1.17,180,1.000,0.00,0.00,37.50,15.93,84,53.55,2.72,2855,-2.21,1.000,-3.89,22,0.00,0
789.523,3.91,-3.12,14.24,12.9,-1.59,1.15,180,1.000,0.00,0.00,38.00,15.37,84,52.40,2.74,2863,-1.97,1.000,-3.48,22,0.00,0
789.631,3.91,-3.12,14.47,12.5,-1.56,1.14,180,1.000,0.00,0.00,38.00,15.30,84,50.00,2.70,2869,-2.60,1.000,-3.91,20,0.00,0
789.734,3.12,-3.91,14.24,11.4,-2.08,1.08,180,1.000,0.00,0.00,39.00,14.08,84,44.30,2.60,2890,-2.33,1.000,-4.89,16,0.00,0
789.841,2.34,-3.91,14.13,5.5,-3.56,0.89,180,1.000,0.00,0.00,44.00,9.77,84,23.43,2.14,2882,0.51,1.000,-4.89,12,0.00,0
789.946,0.00,-3.91,13.90,3.5,-6.76,0.59,180,1.000,0.00,0.00,48.00,7.35,84,19.66,2.02,2888,2.90,1.000,-4.89,11,0.00,0
790.058,-3.91,-3.91,13.44,3.1,-8.00,0.46,180,1.000,0.00,0.00,49.00,6.80,84,17.78,1.98,2896,3.57,1.000,-4.89,11,0.00,0
790.165,-1.56,-3.91,14.36,3.1,-8.56,0.40,180,1.000,0.00,0.00,49.50,6.17,84,16.68,1.94,2874,4.20,1.000,-4.89,10,0.00,0
790.271,-2.34,-3.91,14.47,3.1,-8.99,0.36,180,1.000,0.00,0.00,49.50,5.55,84,14.82,1.88,2873,4.76,1.000,-4.89,9,0.00,0
790.375,-1.56,-3.91,14.59,2.7,-9.48,0.33,180,1.000,0.00,0.00,49.50,5.54,84,14.21,1.86,2867,4.99,1.000,-4.89,9,0.00,0
790.477,-1.56,-4.69,14.59,2.7,-9.71,0.31,180,1.000,0.00,0.00,49.50,5.56,84,14.02,1.84,2913,5.29,1.000,-4.89,9,0.00,0
790.586,-1.56,-4.69,14.59,2.4,-9.86,0.30,180,1.000,0.00,0.00,49.50,4.88,84,13.49,1.82,2876,5.42,1.000,-4.89,8,0.00,0
790.690,-1.56,-4.69,14.70,2.4,-10.09,0.28,180,1.000,0.00,0.00,49.50,4.89,84,11.69,1.76,2887,5.62,1.000,-4.89,8,0.00,0
790.804,-2.34,-4.69,14.47,2.4,-10.41,0.26,180,1.000,0.00,0.00,49.50,4.93,84,11.25,1.76,2904,5.93,1.000,-4.89,8,0.00,0
790.905,-3.12,-4.69,14.24,1.2,-10.50,0.25,180,1.000,0.00,0.00,49.50,4.30,84,11.32,1.74,2861,6.05,1.000,-4.89,7,0.00,0
791.017,-3.12,-5.47,14.36,1.2,-10.63,0.24,180,1.000,0.00,0.00,49.50,4.31,84,9.84,1.68,2863,6.16,1.000,-4.89,7,0.00,0
791.125,-3.12,-5.47,14.47,1.2,-10.82,0.22,180,1.000,0.00,0.00,49.50,4.30,84,9.18,1.66,2860,6.35,1.000,-4.89,7,0.00,0
791.229,-4.69,-5.47,14.24,1.2,-10.86,0.20,180,1.000,0.00,0.00,49.50,4.33,84,9.07,1.66,2871,6.34,1.000,-4.89,7,0.00,0
791.336,-4.69,-5.47,14.36,1.6,-10.65,0.20,180,1.000,0.00,0.00,49.50,4.29,84,9.43,1.68,2872,6.14,1.000,-4.89,7,0.00,0
791.440,-5.47,-5.47,14.24,1.6,-10.47,0.21,180,1.000,0.00,0.00,49.50,4.28,84,9.64,1.68,2883,5.97,1.000,-4.89,7,0.00,0
791.546,-6.25,-7.81,14.24,1.6,-10.40,0.21,180,1.000,0.00,0.00,49.50,4.28,84,9.64,1.66,2885,5.91,1.000,-4.89,7,0.00,0
791.655,-5.47,-7.81,14.59,1.6,-10.37,0.21,180,1.000,0.00,0.00,49.50,4.27,84,9.84,1.70,2878,5.88,1.000,-4.89,7,0.00,0
791.765,-3.91,-7.81,14.93,2.0,-10.35,0.22,180,1.000,0.00,0.00,49.00,4.30,84,9.84,1.68,2880,5.87,0.936,-4.89,7,0.00,0
791.869,-2.34,-7.81,15.04,2.0,-10.34,0.22,180,1.000,0.00,0.00,47.00,4.31,84,7.85,1.72,2867,5.88,0.832,-4.89,8,0.00,0
791.973,-1.56,-7.81,15.04,2.0,-10.36,0.23,180,1.000,0.00,0.00,45.50,4.31,86,10.82,1.72,2866,5.84,0.728,-4.89,8,0.00,0
792.085,-0.78,-7.81,15.04,2.0,-10.30,0.23,180,1.000,0.00,0.00,43.50,4.32,86,10.88,1.74,2873,5.80,0.616,-4.89,8,0.00,0
792.190,0.78,-7.81,15.16,2.0,-10.31,0.24,180,1.000,0.00,0.00,41.50,4.28,86,11.07,1.74,2868,5.83,0.512,-4.89,8,0.00,0
792.291,1.56,-7.81,15.04,2.0,-10.34,0.24,180,1.000,0.00,0.00,40.00,4.27,86,11.21,1.74,2882,5.87,0.408,-4.89,8,0.00,0
792.406,0.78,-7.81,14.70,2.0,-10.42,0.24,180,1.000,0.00,0.00,38.50,4.28,86,10.99,1.74,2883,5.93,0.296,-4.89,8,0.00,0
792.510,0.78,-7.81,14.47,2.4,-10.45,0.24,180,1.000,0.00,0.00,36.50,4.27,86,11.09,1.74,2883,5.97,0.192,-4.89,8,0.00,0
792.615,0.00,-7.81,14.47,2.4,-10.49,0.24,180,1.000,0.00,0.00,35.00,4.27,86,11.18,1.74,2878,5.97,0.088,-4.89,8,0.00,0
792.718,0.00,-7.81,14.47,2.0,-10.51,0.25,180,1.000,0.00,0.00,33.00,4.30,86,11.47,1.76,2881,6.03,0.000,-4.89,8,0.00,0
792.833,0.00,-7.81,14.47,2.4,-10.52,0.25,180,1.000,0.00,0.00,32.50,4.31,86,11.39,1.74,2866,6.08,0.000,-4.89,8,0.00,0
792.937,0.00,-7.81,14.47,2.0,-10.53,0.25,180,1.000,0.00,0.00,33.00,4.91,86,11.37,1.74,2856,6.05,0.000,-4.89,8,0.00,0
793.042,0.00,-7.81,14.47,2.4,-10.53,0.25,180,1.000,0.00,0.00,32.50,4.31,86,11.58,1.74,2864,6.06,0.000,-4.89,8,0.00,0
793.147,0.00,-7.81,14.47,2.7,-10.50,0.26,180,1.000,0.00,0.00,33.50,4.93,86,10.28,1.80,2864,5.99,0.000,-4.89,9,0.00,0
793.249,0.00,-7.81,14.59,2.7,-10.41,0.27,180,1.000,0.00,0.00,34.00,4.89,86,12.04,1.76,2850,5.94,0.000,-4.89,8,0.00,0
793.359,0.00,-7.81,14.59,2.4,-10.45,0.27,180,1.000,0.00,0.00,33.50,4.90,86,11.89,1.76,2868,6.02,0.000,-4.89,8,0.00,0
793.464,-1.56,-7.81,14.36,2.7,-10.53,0.26,180,1.000,0.00,0.00,33.50,4.88,86,12.38,1.78,2878,5.97,0.000,-4.89,9,0.00,0
793.578,-2.34,-7.81,14.24,2.4,-10.40,0.27,180,1.000,0.00,0.00,34.00,4.89,86,12.55,1.78,2878,5.90,0.000,-4.89,8,0.00,0
793.684,-1.56,-7.81,14.47,2.7,-10.46,0.27,180,1.000,0.00,0.00,34.00,4.88,86,12.08,1.76,2882,5.97,0.000,-4.89,8,0.00,0
793.785,-2.34,-7.81,14.47,2.7,-10.50,0.27,180,1.000,0.00,0.00,34.00,4.90,86,12.37,1.78,2873,5.97,0.000,-4.89,9,0.00,0
793.890,-3.12,-7.81,14.24,2.7,-10.44,0.28,180,1.000,0.00,0.00,34.50,4.91,86,12.63,1.78,2856,5.93,0.000,-4.89,9,0.00,0
794.004,-3.91,-7.81,14.36,2.7,-10.42,0.28,180,1.000,0.00,0.00,34.00,4.92,86,12.60,1.78,2863,5.94,0.000,-4.89,8,0.00,0
794.107,-3.91,-7.81,14.47,2.7,-10.46,0.28,180,1.000,0.00,0.00,34.00,4.91,86,12.51,1.76,2860,5.94,0.000,-4.89,9,0.00,0
794.211,-3.91,-7.81,14.36,2.4,-10.46,0.28,180,1.000,0.00,0.00,34.50,4.90,86,12.94,1.78,2854,5.96,0.000,-4.89,8,0.00,0
794.325,-4.69,-7.81,14.36,2.7,-10.42,0.28,180,1.000,0.00,0.00,34.50,4.89,86,12.01,1.76,2866,5.94,0.000,-4.89,9,0.00,0
794.425,-4.69,-7.81,14.47,2.7,-10.44,0.28,180,1.000,0.00,0.00,34.00,4.89,86,13.19,1.80,2884,5.90,0.000,-4.89,9,0.00,0
794.537,-5.47,-7.81,14.36,2.7,-10.39,0.28,180,1.000,0.00,0.00,34.50,4.88,86,12.73,1.78,2883,5.88,0.000,-4.89,9,0.00,0
794.637,-4.69,-7.81,14.59,2.7,-10.38,0.28,180,1.000,0.00,0.00,34.50,4.88,86,15.25,1.76,2879,5.88,0.000,-4.89,9,0.00,0
794.747,-4.69,-7.81,14.59,2.7,-10.40,0.28,180,1.000,0.00,0.00,34.50,4.87,86,12.63,1.78,2874,5.91,0.000,-4.89,8,0.00,0
794.854,-5.47,-7.81,14.47,2.7,-10.45,0.28,180,1.000,0.00,0.00,34.00,4.92,86,12.37,1.76,2880,5.94,0.000,-4.89,8,0.00,0
794.955,-5.47,-7.81,14.47,2.7,-10.47,0.28,180,1.000,0.00,0.00,34.50,4.91,86,13.25,1.80,2857,5.91,0.000,-4.89,9,0.00,0
795.067,-5.47,-7.81,14.47,2.7,-10.35,0.29,180,1.000,0.00,0.00,35.00,4.91,86,13.32,1.80,2860,5.83,0.000,-4.89,9,0.00,0
795.173,-5.47,-7.81,14.59,2.7,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.92,86,13.06,1.80,2863,5.83,0.000,-4.89,9,0.00,0
795.284,-4.69,-7.81,14.59,2.7,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.92,86,13.00,1.78,2862,5.84,0.000,-4.89,9,0.00,0
795.389,-5.47,-7.81,14.47,2.7,-10.34,0.29,180,1.000,0.00,0.00,35.00,4.88,86,13.38,1.80,2861,5.85,0.000,-4.89,9,0.00,0
795.493,-5.47,-7.81,14.47,2.7,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.88,86,13.25,1.80,2881,5.83,0.000,-4.89,9,0.00,0
795.607,-5.47,-7.81,14.59,3.1,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.88,86,13.05,1.78,2878,5.82,0.000,-4.89,9,0.00,0
795.712,-5.47,-7.81,14.47,2.7,-10.29,0.29,180,1.000,0.00,0.00,35.00,4.87,86,13.38,1.80,2872,5.82,0.000,-4.89,9,0.00,0
795.812,-5.47,-7.81,14.59,2.7,-10.36,0.29,180,1.000,0.00,0.00,34.50,4.89,86,12.46,1.76,2883,5.87,0.000,-4.89,8,0.00,0
795.923,-5.47,-7.81,14.59,2.7,-10.46,0.28,180,1.000,0.00,0.00,34.00,4.91,86,12.25,1.76,2878,5.97,0.000,-4.89,9,0.00,0
796.024,-6.25,-7.81,14.36,2.7,-10.44,0.28,180,1.000,0.00,0.00,34.50,4.92,86,12.94,1.78,2864,5.89,0.000,-4.89,9,0.00,0
796.129,-6.25,-7.81,14.47,2.0,-10.37,0.29,180,1.000,0.00,0.00,35.00,4.90,86,13.00,1.78,2853,5.88,0.000,-4.89,8,0.00,0
796.244,-5.47,-7.81,14.70,2.7,-10.41,0.28,180,1.000,0.00,0.00,34.50,4.92,86,12.75,1.78,2860,5.91,0.000,-4.89,9,0.00,0
796.345,-5.47,-7.81,14.59,2.4,-10.38,0.28,180,1.000,0.00,0.00,34.50,4.90,86,15.31,1.78,2853,5.88,0.000,-4.89,8,0.00,0
796.459,-5.47,-7.81,14.59,3.1,-10.41,0.28,180,1.000,0.00,0.00,34.00,4.88,86,12.67,1.78,2878,5.93,0.000,-4.89,9,0.00,0
796.564,-5.47,-7.81,14.59,2.7,-10.38,0.28,180,1.000,0.00,0.00,34.50,4.88,86,13.12,1.80,2882,5.88,0.000,-4.89,9,0.00,0
796.670,-5.47,-7.81,14.59,2.7,-10.39,0.29,180,1.000,0.00,0.00,35.00,4.88,86,13.00,1.78,2878,5.88,0.000,-4.89,9,0.00,0
796.774,-5.47,-7.81,14.59,2.7,-10.39,0.29,180,1.000,0.00,0.00,34.50,4.88,86,12.88,1.78,2876,5.89,0.000,-4.89,9,0.00,0
796.878,-5.47,-7.81,14.47,2.4,-10.39,0.29,180,1.000,0.00,0.00,34.50,4.90,86,12.43,1.76,2871,5.90,0.000,-4.89,8,0.00,0
796.995,-6.25,-7.81,14.47,2.4,-10.46,0.28,180,1.000,0.00,0.00,34.00,4.91,88,13.00,1.78,2878,5.90,0.000,-4.89,9,0.00,0
797.096,-6.25,-7.81,14.47,3.5,-10.38,0.28,180,1.000,0.00,0.00,34.50,4.92,88,13.25,1.80,2866,5.88,0.000,-4.89,9,0.00,0
797.202,-5.47,-7.81,14.59,2.7,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.90,88,13.25,1.78,2850,5.83,0.000,-4.89,9,0.00,0
797.311,-5.47,-7.81,14.70,3.1,-10.33,0.29,180,1.000,0.00,0.00,35.00,4.93,88,13.58,1.82,2867,5.82,0.000,-4.89,9,0.00,0
797.414,-5.47,-7.81,14.70,2.7,-10.25,0.30,180,1.000,0.00,0.00,35.50,4.90,88,13.29,1.80,2852,5.74,0.000,-4.89,9,0.00,0
797.518,-5.47,-7.81,14.59,3.5,-10.19,0.30,180,1.000,0.00,0.00,36.00,4.88,88,14.04,1.84,2859,5.68,0.000,-4.89,9,0.00,0
797.623,-4.69,-7.81,14.70,3.5,-10.17,0.31,180,1.000,0.00,0.00,36.00,4.87,88,14.57,1.84,2872,5.61,0.000,-4.89,9,0.00,0
797.735,-3.91,-7.81,14.70,3.5,-10.09,0.32,180,1.000,0.00,0.00,37.00,5.51,88,15.71,1.88,2888,5.56,0.000,-4.89,9,0.00,0
797.839,-3.91,-7.81,14.70,3.9,-9.94,0.33,180,1.000,0.00,0.00,37.00,5.49,88,14.32,1.84,2876,5.53,0.000,-4.89,9,0.00,0
797.944,-3.91,-7.81,14.59,4.3,-10.04,0.32,180,1.000,0.00,0.00,37.00,5.50,88,15.57,1.88,2880,5.45,0.000,-4.89,10,0.00,0
798.048,-4.69,-7.81,14.47,4.3,-9.89,0.34,180,1.000,0.00,0.00,37.50,5.49,88,15.84,1.90,2875,5.39,0.000,-4.89,10,0.00,0
798.164,-3.91,-7.03,14.59,4.7,-9.85,0.35,180,1.000,0.00,0.00,38.00,5.52,88,15.71,1.88,2874,5.34,0.000,-4.89,10,0.00,0
798.270,-3.91,-7.03,14.59,4.3,-9.82,0.35,180,1.000,0.00,0.00,38.00,5.51,88,15.57,1.88,2852,5.32,0.000,-4.89,10,0.00,0
798.371,-3.91,-7.03,14.47,5.9,-9.85,0.35,180,1.000,0.00,0.00,38.00,5.53,88,16.19,1.90,2861,5.33,0.000,-4.89,10,0.00,0
798.480,-4.69,-7.03,14.36,4.7,-9.71,0.36,180,1.000,0.00,0.00,38.50,5.52,88,16.46,1.90,2856,5.20,0.000,-4.89,10,0.00,0
798.585,-3.91,-7.03,14.59,5.1,-9.69,0.36,180,1.000,0.00,0.00,39.00,5.50,88,16.67,1.92,2864,5.19,0.000,-4.89,10,0.00,0
798.696,-3.91,-6.25,14.59,5.1,-9.70,0.36,180,1.000,0.00,0.00,39.00,5.49,88,16.19,1.90,2873,5.20,0.000,-4.89,10,0.00,0
798.805,-4.69,-6.25,14.47,5.5,-9.70,0.36,180,1.000,0.00,0.00,38.50,5.50,88,16.60,1.92,2886,5.20,0.000,-4.89,10,0.00,0
798.906,-5.47,-6.25,14.36,5.5,-9.70,0.36,180,1.000,0.00,0.00,39.00,5.49,88,16.32,1.90,2880,5.20,0.000,-4.89,10,0.00,0
799.010,-4.69,-6.25,14.47,6.3,-9.70,0.35,180,1.000,0.00,0.00,38.50,5.50,88,15.37,1.98,2881,5.20,0.000,-4.89,11,0.00,0
799.116,-4.69,-6.25,14.59,5.9,-9.40,0.39,180,1.000,0.00,0.00,40.50,6.14,88,17.89,1.96,2878,4.87,0.000,-4.89,11,0.00,0
799.227,-3.12,-3.91,14.81,6.7,-9.46,0.39,180,1.000,0.00,0.00,40.50,6.15,88,19.47,2.02,2868,4.88,0.000,-4.89,12,0.00,0
799.329,-3.91,-3.91,14.59,6.3,-9.14,0.41,180,1.000,0.00,0.00,41.50,6.14,88,18.78,2.00,2857,4.61,0.000,-4.89,11,0.00,0
799.439,-3.91,-3.91,14.47,6.3,-9.13,0.42,180,1.000,0.00,0.00,41.50,6.13,88,18.57,1.98,2855,4.63,0.000,-4.89,11,0.00,0
799.551,-4.69,-3.91,14.36,6.7,-9.17,0.41,180,1.000,0.00,0.00,41.50,6.15,88,18.95,2.00,2864,4.66,0.000,-4.89,14,0.00,0
799.655,-5.47,-3.91,14.24,7.8,-8.81,0.45,180,1.000,0.00,0.00,44.50,6.73,88,24.39,2.16,2869,4.20,0.000,-4.89,14,0.00,0
799.759,-3.91,-3.91,14.70,7.1,-8.24,0.52,180,1.000,0.00,0.00,46.50,7.34,88,25.42,2.10,2888,3.69,0.000,-4.89,12,0.00,0
799.864,-2.34,-3.91,15.04,7.1,-8.44,0.49,180,1.000,0.00,0.00,45.00,7.32,88,21.62,2.08,2880,4.03,0.000,-4.89,13,0.00,0
799.974,-5.47,-3.91,14.13,7.5,-8.44,0.49,180,1.000,0.00,0.00,45.00,7.34,88,22.80,2.12,2886,3.94,0.000,-4.89,12,0.00,0
800.078,-5.47,-3.91,14.36,7.5,-8.47,0.49,180,1.000,0.00,0.00,45.00,6.80,88,22.55,2.12,2898,3.98,0.000,-4.89,14,0.00,0
800.184,-4.69,-3.91,14.59,7.5,-8.26,0.51,180,1.000,0.00,0.00,46.00,7.40,86,23.94,2.14,2875,3.67,0.000,-4.89,13,0.00,0
800.295,-3.91,-3.91,14.70,7.1,-8.14,0.51,180,1.000,0.00,0.00,46.00,7.39,86,21.47,2.06,2866,3.63,0.000,-4.89,12,0.00,0
800.399,-3.91,-3.91,14.59,7.1,-8.48,0.47,180,1.000,0.00,0.00,44.50,6.79,86,21.25,2.06,2877,3.96,0.000,-4.89,13,0.00,0
800.509,-5.47,-3.91,14.24,7.1,-8.42,0.48,180,1.000,0.00,0.00,45.00,6.75,86,22.13,2.08,2878,3.92,0.000,-4.89,12,0.00,0
800.614,-3.91,-3.91,14.70,5.9,-8.59,0.46,180,1.000,0.00,0.00,43.50,6.74,86,18.41,1.98,2890,4.17,0.000,-4.89,11,0.00,0
800.717,-5.47,-3.91,14.36,3.9,-9.04,0.41,180,1.000,0.00,0.00,41.50,6.13,86,17.17,1.94,2891,4.65,0.000,-4.89,11,0.00,0
800.830,-7.81,-3.91,13.90,0.0,-9.35,0.38,180,1.000,0.00,0.00,40.00,5.52,86,16.60,1.90,2893,4.94,0.000,-4.89,10,0.00,0
800.936,-7.81,-3.91,14.24,0.0,-9.56,0.36,180,1.000,0.00,0.00,37.00,5.55,86,15.98,1.88,2870,5.05,0.000,-4.89,9,0.00,0
801.039,-7.03,-3.91,14.47,0.0,-9.29,0.34,180,1.000,0.00,0.00,34.50,5.56,86,13.74,1.82,2878,4.80,0.000,-4.89,8,0.00,0
801.147,-10.16,-4.69,14.01,0.0,-9.49,0.29,180,1.000,0.00,0.00,31.50,4.93,86,11.69,1.74,2868,5.15,0.000,-4.89,7,0.00,0
801.256,-12.50,-4.69,13.67,0.0,-9.88,0.26,180,1.000,0.00,0.00,29.00,4.31,86,12.70,1.66,2868,5.37,0.000,-4.89,6,0.00,0
801.359,-13.28,-4.69,14.01,0.0,-10.27,0.22,180,1.000,0.00,0.00,28.00,3.65,86,8.49,1.62,2851,5.90,0.000,-4.89,6,0.00,0
801.462,-13.28,-4.69,14.24,0.0,-10.61,0.19,180,1.000,0.00,0.00,27.00,3.68,86,8.15,1.60,2900,6.17,0.000,-4.89,6,0.00,0
801.574,-14.06,-4.69,14.47,0.0,-10.71,0.18,180,1.000,0.00,0.00,26.50,3.65,86,8.15,1.60,2870,6.22,0.000,-4.89,6,0.00,0
801.675,0.00,-4.69,15.16,0.0,-10.48,0.18,180,1.000,0.00,0.00,25.50,0.00,86,8.36,1.60,2877,5.79,0.000,-4.89,6,0.00,0
801.790,0.00,-5.47,17.57,0.0,-10.33,0.18,180,1.000,0.00,0.00,24.50,0.00,86,8.23,1.60,2869,5.96,0.000,-4.89,6,0.00,0
801.887,0.00,-5.47,18.15,0.0,-10.54,0.18,180,1.000,0.00,0.00,24.00,0.00,86,8.23,1.60,2873,6.03,0.000,-4.89,6,0.00,0
801.999,0.00,-5.47,18.72,0.0,-10.44,0.18,180,1.000,0.00,0.00,24.00,0.00,86,8.23,1.60,2873,5.80,0.000,-4.89,6,0.00,0
802.108,0.00,-5.47,19.64,0.0,-10.44,0.18,180,1.000,0.00,0.00,24.00,0.00,88,8.15,1.60,2849,5.96,0.000,-4.89,6,0.00,0
802.215,0.00,-5.47,19.75,0.0,-10.48,0.18,180,1.000,0.00,0.00,24.00,0.00,88,8.23,1.60,2832,5.96,0.000,-4.89,6,0.00,0
802.316,0.00,-7.81,20.44,0.0,-10.38,0.18,180,1.000,0.00,0.00,24.00,0.00,88,8.23,1.60,2832,5.91,0.000,-4.89,6,0.00,0
802.423,0.00,-7.81,20.44,0.0,-10.44,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.32,1.60,2836,5.91,0.000,-4.89,6,0.00,0
802.538,0.00,-7.81,20.44,0.0,-10.42,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.27,1.62,2834,5.91,0.000,-4.89,6,0.00,0
802.642,0.00,-7.81,20.44,0.0,-10.11,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.40,1.60,2823,5.53,0.000,-4.89,6,0.00,0
802.745,0.00,-7.81,20.44,0.0,-9.96,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.10,1.60,2820,5.43,0.000,-4.89,6,0.00,0
802.849,0.00,-7.81,20.44,0.0,-9.93,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.32,1.62,2820,5.39,0.000,-4.89,6,0.00,0
802.964,0.00,-7.81,20.44,0.0,-9.89,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.10,1.60,2816,5.38,0.000,-4.89,6,0.00,0
803.068,0.00,-7.81,20.44,0.0,-9.90,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.27,1.60,2807,5.37,0.000,-4.89,6,0.00,0
803.173,0.00,-7.81,20.44,0.0,-9.88,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.32,1.60,2801,5.38,0.000,-4.89,6,0.00,0
803.284,0.00,-7.81,20.44,0.0,-9.90,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.15,1.60,2798,5.39,0.000,-4.89,6,0.00,0
803.387,0.00,-7.81,20.44,0.0,-9.92,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.10,1.60,2794,5.42,0.000,-4.89,6,0.00,0
803.487,0.00,-7.81,20.44,0.0,-9.94,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.23,1.60,2792,5.40,0.000,-4.89,6,0.00,0
803.593,0.00,-7.81,20.44,0.0,-9.93,0.19,180,1.000,0.00,0.00,24.00,0.00,88,8.19,1.60,2786,5.39,0.000,-4.91,6,0.00,0
803.704,0.00,-7.81,20.44,0.0,-9.94,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.19,1.60,2780,5.39,0.000,-4.89,6,0.00,0
803.808,0.00,-7.81,20.44,0.0,-9.90,0.19,178,1.000,0.00,0.00,24.00,0.00,88,7.98,1.58,2775,5.39,0.000,-4.89,6,0.00,0
803.913,0.00,-7.81,20.44,0.0,-9.93,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.02,1.60,2777,5.40,0.000,-4.91,6,0.00,0
804.024,0.00,-7.81,20.44,0.0,-9.90,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.23,1.60,2772,5.38,0.000,-4.91,6,0.00,0
804.128,0.00,-7.81,20.44,0.0,-9.94,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.60,2766,5.43,0.000,-4.91,6,0.00,0
804.238,0.00,-7.81,20.44,0.0,-9.92,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.15,1.60,2760,5.41,0.000,-4.91,6,0.00,0
804.340,0.00,-7.81,20.44,0.0,-9.93,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.60,2774,5.41,0.000,-4.91,6,0.00,0
804.456,0.00,-7.81,20.44,0.0,-9.93,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.58,2770,5.39,0.000,-4.91,6,0.00,0
804.556,0.00,-7.81,20.44,0.0,-9.95,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.60,2770,5.37,0.000,-4.93,6,0.00,0
804.660,0.00,-7.81,20.44,0.0,-9.94,0.19,178,1.000,0.00,0.00,24.00,0.00,88,7.98,1.60,2767,5.38,0.000,-4.93,6,0.00,0
804.775,0.00,-7.81,20.44,0.0,-9.93,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.60,2757,5.38,0.000,-4.95,6,0.00,0
804.878,0.00,-7.81,20.44,0.0,-9.94,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.06,1.60,2736,5.37,0.000,-4.95,6,0.00,0
804.983,0.00,-7.81,20.44,0.0,-9.93,0.19,178,1.000,0.00,0.00,24.00,0.00,88,8.15,1.60,2732,5.37,0.000,-4.95,6,0.00,0
805.095,0.00,-7.81,20.44,0.0,-9.94,0.19,178,1.000,0.00,0.00,24.00,0.00,88,7.89,1.58,2730,5.39,0.000,-4.95,6,0.00,0
