Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
317.698,14.47,-9.55,0.35,0.00,0.00,3,38.00,14.46,38.36,2680,0.00,5.00,-5.49,6,22.75,21.85,0
317.776,13.90,-9.78,0.33,0.00,0.00,3,38.00,13.62,38.36,2665,0.00,5.00,-5.49,6,21.96,21.97,0
317.839,13.55,-9.90,0.32,0.00,0.00,6,38.00,13.34,38.01,2654,0.00,5.00,-5.47,6,21.96,21.29,0
317.925,14.36,-10.02,0.31,0.00,0.00,3,37.50,13.41,38.01,2656,0.00,5.00,-5.41,6,21.18,20.00,0
317.987,14.59,-10.04,0.31,0.00,0.00,6,37.50,13.38,38.01,2646,0.00,5.00,-5.45,6,20.78,20.83,0
318.064,14.70,-10.04,0.30,0.00,0.00,6,37.50,13.44,38.36,2665,0.00,5.00,-5.49,6,21.96,21.97,0
318.141,14.70,-10.07,0.30,0.00,0.00,6,37.50,13.34,38.01,2646,0.00,5.00,-5.45,6,20.78,20.56,0
318.209,14.70,-10.07,0.30,0.00,0.00,6,37.00,13.30,37.66,2608,0.00,5.00,-5.43,6,18.43,20.32,0
318.292,14.70,-10.11,0.30,0.00,0.00,3,37.50,13.31,38.01,2623,0.00,5.00,-5.51,6,20.39,22.25,0
318.355,14.70,-10.07,0.30,0.00,0.00,3,37.50,13.33,38.01,2670,0.00,5.00,-5.43,6,22.35,20.28,0
318.434,14.70,-10.07,0.30,0.00,0.00,3,37.50,13.30,38.01,2625,0.00,5.00,-5.39,6,20.39,19.55,0
318.507,14.47,-10.09,0.31,0.00,0.00,3,37.50,13.42,38.01,2649,0.00,5.00,-5.41,6,19.61,19.61,0
318.570,14.47,-10.07,0.31,0.00,0.00,6,37.00,13.42,37.66,2620,0.00,5.00,-5.39,6,19.22,19.22,0
318.648,14.47,-10.09,0.31,0.00,0.00,3,37.00,13.37,37.66,2585,0.00,5.00,-5.34,6,17.25,17.15,0
318.722,14.47,-10.11,0.31,0.00,0.00,3,37.50,13.14,38.01,2611,0.00,5.00,-5.38,6,18.82,18.73,0
318.800,14.47,-10.09,0.30,0.00,0.00,3,37.50,13.37,38.01,2642,0.00,5.00,-5.43,6,20.39,20.05,0
318.868,14.36,-10.07,0.31,0.00,0.00,6,37.00,13.31,37.66,2617,0.00,5.00,-5.34,6,19.22,17.96,0
318.946,14.36,-10.09,0.31,0.00,0.00,3,37.00,13.31,37.66,2598,0.00,5.00,-5.36,6,18.04,18.50,0
319.009,14.47,-10.11,0.31,0.00,0.00,6,37.00,13.42,37.66,2590,0.00,5.00,-5.34,6,18.43,17.48,0
319.095,14.59,-10.07,0.31,0.00,0.00,3,37.00,13.42,37.66,2575,0.00,5.00,-5.34,6,17.65,16.57,0
319.162,14.59,-10.07,0.31,0.00,0.00,3,37.50,13.42,38.01,2600,0.00,5.00,-5.38,6,16.47,18.95,0
319.235,14.36,-10.09,0.31,0.00,0.00,3,37.00,13.42,37.66,2607,0.00,5.00,-5.36,6,18.43,18.46,0
319.312,14.59,-10.09,0.31,0.00,0.00,6,37.00,13.25,37.66,2583,0.00,5.00,-5.34,6,16.86,17.05,0
319.375,14.47,-10.07,0.31,0.00,0.00,3,37.00,13.31,37.66,2593,0.00,5.00,-5.34,6,16.47,16.32,0
319.461,14.59,-10.04,0.31,0.00,0.00,3,37.00,13.37,37.66,2588,0.00,5.00,-5.34,6,17.25,17.88,0
319.525,14.47,-10.06,0.31,0.00,0.00,3,36.50,13.53,37.66,2547,0.00,5.00,-5.34,6,14.90,16.41,0
319.594,14.47,-10.02,0.31,0.00,0.00,3,37.00,13.37,37.66,2573,0.00,5.00,-5.38,6,16.47,18.62,0
319.670,14.59,-9.96,0.32,0.00,0.00,6,37.50,13.92,37.66,2565,0.00,5.00,-5.34,6,18.43,15.30,0
319.740,14.59,-9.92,0.32,0.00,0.00,6,37.00,13.70,37.66,2554,0.00,5.00,-5.34,7,15.29,15.25,0
319.817,14.70,-9.92,0.32,0.00,0.00,3,37.00,13.87,37.66,2557,0.00,5.00,-5.34,8,15.29,15.46,0
319.886,14.70,-9.57,0.34,0.00,0.00,6,37.50,16.75,38.01,2552,0.00,5.00,-5.34,9,16.47,16.52,0
319.965,14.47,-9.11,0.38,0.00,0.00,6,38.00,17.23,38.36,2571,0.00,5.00,-5.34,9,16.47,16.30,0
320.040,14.70,-8.86,0.40,0.00,0.00,6,38.00,18.22,38.71,2591,0.00,5.00,-5.34,9,17.65,17.30,0
320.113,14.70,-8.59,0.42,0.00,0.00,3,38.00,18.86,39.06,2554,0.00,5.00,-5.34,10,15.29,14.84,0
320.186,14.70,-8.37,0.44,0.00,0.00,6,38.50,19.44,39.06,2546,0.00,5.00,-5.34,10,14.90,16.94,0
320.254,14.70,-8.28,0.45,0.00,0.00,6,38.50,19.67,39.41,2562,0.00,5.00,-5.34,10,16.86,15.72,0
320.333,14.70,-8.18,0.46,0.00,0.00,6,39.00,19.83,39.41,2557,0.00,5.00,-5.34,10,15.69,14.00,0
320.408,14.70,-8.08,0.47,0.00,0.00,6,39.00,20.83,39.41,2581,0.00,4.86,-5.34,10,14.12,16.89,0
320.473,14.59,-7.99,0.48,0.00,0.00,3,39.00,20.73,39.41,2557,0.00,4.72,-5.32,10,15.29,15.46,0
320.562,14.59,-7.91,0.49,0.00,0.00,6,39.00,21.11,39.77,2566,0.00,4.72,-5.22,10,16.86,16.73,0
320.620,14.47,-7.81,0.49,0.00,0.00,3,39.00,21.48,39.77,2582,0.00,4.48,-5.22,10,16.86,17.00,0
320.703,14.36,-7.73,0.50,0.00,0.00,3,39.00,21.38,39.77,2555,0.00,4.34,-5.22,11,15.29,15.67,0
320.766,14.47,-7.70,0.50,0.00,0.00,6,39.00,21.74,39.77,2577,0.00,4.44,-5.12,11,16.47,15.30,0
320.842,14.36,-7.68,0.51,0.00,0.00,3,39.00,21.66,39.77,2554,0.00,4.67,-5.03,11,15.29,17.75,0
320.919,14.24,-7.68,0.50,0.00,0.00,3,39.00,21.93,39.77,2603,0.00,4.58,-5.05,11,17.65,18.23,0
320.987,14.24,-7.60,0.51,0.00,0.00,3,39.00,22.12,39.77,2585,0.00,4.44,-5.03,11,18.04,17.15,0
321.076,14.59,-7.54,0.51,0.00,0.00,6,39.00,22.57,39.77,2618,0.00,4.53,-4.93,11,17.25,17.86,0
321.133,14.70,-7.52,0.52,0.00,0.00,3,39.00,22.67,39.41,2566,0.00,4.48,-4.93,11,16.08,16.04,0
321.212,14.47,-7.50,0.52,0.00,0.00,6,39.00,22.66,39.41,2595,0.00,4.44,-4.93,11,17.65,17.75,0
321.275,14.36,-7.52,0.52,0.00,0.00,6,39.00,22.57,39.41,2583,0.00,4.39,-4.95,11,18.43,18.02,0
321.359,14.24,-7.50,0.52,0.00,0.00,3,39.00,22.76,39.41,2600,0.00,4.30,-4.87,11,18.04,19.22,0
321.426,14.47,-7.50,0.52,0.00,0.00,6,39.00,22.57,39.41,2620,0.00,4.53,-4.87,11,19.22,16.35,0
321.508,14.47,-7.43,0.53,0.00,0.00,3,39.00,22.66,39.41,2595,0.00,4.34,-4.89,11,16.47,19.44,0
321.568,14.47,-7.44,0.53,0.00,0.00,3,39.00,23.22,39.41,2582,0.00,4.44,-4.85,11,19.61,16.94,0
321.646,14.47,-7.37,0.53,0.00,0.00,6,39.00,23.14,39.41,2613,0.00,4.39,-4.81,11,16.86,19.44,0
321.720,14.47,-7.39,0.53,0.00,0.00,3,39.00,23.03,39.41,2623,0.00,4.44,-4.81,11,19.61,19.44,0
321.798,14.24,-7.35,0.53,0.00,0.00,6,39.00,23.14,39.41,2621,0.00,4.34,-4.81,11,19.22,19.32,0
321.875,14.47,-7.35,0.53,0.00,0.00,6,39.00,23.32,39.41,2634,0.00,4.30,-4.83,11,20.00,20.10,0
321.939,14.59,-7.35,0.53,0.00,0.00,3,39.00,23.22,39.41,2630,0.00,4.34,-4.80,11,19.22,19.96,0
322.022,14.59,-7.25,0.54,0.00,0.00,6,39.00,23.60,39.41,2598,0.00,4.39,-4.83,11,18.04,19.88,0
322.082,14.47,-7.31,0.53,0.00,0.00,3,39.00,23.41,39.41,2630,0.00,4.30,-4.80,11,20.00,18.79,0
322.170,14.47,-7.31,0.53,0.00,0.00,6,39.00,23.41,39.41,2612,0.00,4.07,-4.87,11,18.82,21.34,0
322.232,14.36,-7.31,0.54,0.00,0.00,3,39.00,23.60,39.41,2658,0.00,4.11,-4.87,11,21.18,21.51,0
322.309,14.59,-7.31,0.54,0.00,0.00,3,39.00,23.50,39.41,2634,0.00,4.21,-4.83,11,21.57,20.10,0
322.388,14.47,-7.25,0.53,0.00,0.00,3,39.00,23.70,39.41,2664,0.00,4.02,-4.87,11,21.96,21.91,0
322.450,14.47,-7.27,0.54,0.00,0.00,3,39.00,23.70,39.41,2642,0.00,4.16,-4.81,11,19.22,19.32,0
322.519,14.59,-7.29,0.54,0.00,0.00,6,39.00,23.69,39.41,2662,0.00,4.02,-4.87,11,21.96,21.28,0
322.607,14.59,-7.31,0.54,0.00,0.00,3,39.00,24.00,39.41,2637,0.00,4.11,-4.83,11,20.39,20.51,0
322.674,14.36,-7.31,0.54,0.00,0.00,3,39.00,23.80,39.41,2658,0.00,4.11,-4.87,11,21.57,21.45,0
322.746,14.24,-7.29,0.54,0.00,0.00,6,39.00,23.80,39.41,2656,0.00,4.02,-4.89,11,21.57,22.41,0
322.821,14.47,-7.31,0.54,0.00,0.00,3,39.00,23.69,39.41,2668,0.00,3.97,-4.93,11,22.35,23.40,0
322.886,14.59,-7.31,0.54,0.00,0.00,6,39.00,24.00,39.41,2680,0.00,4.02,-4.91,11,23.53,22.88,0
322.962,14.36,-7.31,0.54,0.00,0.00,6,39.00,23.80,39.41,2684,0.00,4.02,-4.91,11,22.75,23.11,0
323.035,14.47,-7.33,0.53,0.00,0.00,3,39.00,24.11,39.41,2693,0.00,4.02,-4.93,11,23.53,23.64,0
323.108,14.47,-7.33,0.53,0.00,0.00,6,39.00,23.90,39.41,2696,0.00,4.02,-4.93,11,23.92,23.81,0
323.193,14.47,-7.31,0.53,0.00,0.00,6,39.00,23.90,39.41,2702,0.00,3.93,-4.95,11,24.31,24.59,0
323.251,14.59,-7.35,0.53,0.00,0.00,6,39.00,23.60,39.41,2696,0.00,4.16,-4.93,11,22.75,23.46,0
323.328,14.47,-7.39,0.53,0.00,0.00,3,39.00,23.80,39.77,2711,0.00,2.80,-5.53,9,23.53,22.82,0
323.403,14.47,-7.89,0.49,0.00,0.00,3,39.00,22.95,39.41,2679,0.00,4.48,-5.55,8,22.75,23.40,0
323.482,14.36,-8.51,0.44,0.00,0.00,3,39.00,19.32,39.06,2683,0.00,5.00,-5.53,8,23.53,23.05,0
323.549,13.44,-8.86,0.40,0.00,0.00,3,38.50,16.63,39.06,2680,0.00,5.00,-5.53,8,23.14,22.88,0
323.626,14.36,-9.05,0.38,0.00,0.00,3,38.00,16.44,38.71,2680,0.00,5.00,-5.53,8,22.75,22.88,0
323.689,14.81,-9.17,0.37,0.00,0.00,3,38.00,16.31,38.71,2696,0.00,5.00,-5.57,7,23.92,23.81,0
323.762,15.04,-9.26,0.36,0.00,0.00,3,38.00,16.19,38.71,2723,0.00,5.00,-5.63,7,25.49,25.46,0
323.847,15.04,-9.32,0.36,0.00,0.00,6,38.00,15.70,38.71,2679,0.00,5.00,-5.53,7,22.75,22.81,0
323.914,14.81,-9.44,0.35,0.00,0.00,3,38.00,15.44,38.71,2681,0.00,5.00,-5.61,7,23.92,24.98,0
323.982,14.70,-9.51,0.34,0.00,0.00,6,38.00,15.06,38.71,2698,0.00,5.00,-5.63,7,25.10,25.28,0
324.063,14.70,-9.55,0.33,0.00,0.00,3,38.00,15.09,38.36,2696,0.00,5.00,-5.57,7,25.10,23.81,0
324.140,14.47,-9.61,0.33,0.00,0.00,3,38.00,15.05,38.36,2708,0.00,5.00,-5.61,7,23.92,24.57,0
324.207,14.59,-9.65,0.33,0.00,0.00,3,38.00,14.84,38.36,2721,0.00,5.00,-5.63,7,24.71,25.34,0
324.275,14.70,-9.69,0.33,0.00,0.00,3,38.00,14.37,38.71,2711,0.00,5.00,-5.61,7,24.71,24.74,0
324.359,14.59,-9.75,0.32,0.00,0.00,3,38.00,14.26,38.36,2702,0.00,5.00,-5.59,6,24.31,24.15,0
324.427,14.36,-9.88,0.31,0.00,0.00,6,38.00,13.76,38.36,2713,0.00,5.00,-5.61,6,24.71,24.51,0
324.505,14.24,-10.00,0.31,0.00,0.00,6,38.00,13.60,38.36,2707,0.00,5.00,-5.57,6,24.31,23.70,0
324.574,14.01,-10.09,0.30,0.00,0.00,3,38.00,13.21,38.36,2716,0.00,5.00,-5.53,6,23.53,22.82,0
324.649,14.13,-10.13,0.29,0.00,0.00,6,37.50,12.98,38.01,2696,0.00,5.00,-5.53,6,22.75,22.77,0
324.722,14.01,-10.17,0.29,0.00,0.00,6,37.50,13.23,38.01,2683,0.00,5.00,-5.53,6,22.75,23.05,0
324.795,14.59,-10.21,0.29,0.00,0.00,3,37.50,12.58,38.36,2690,0.00,5.00,-5.55,4,23.14,23.46,0
324.862,14.70,-10.52,0.27,0.00,0.00,3,37.50,9.87,37.66,2680,0.00,5.00,-5.53,2,22.75,22.88,0
324.950,14.36,-10.98,0.23,0.00,0.00,3,37.00,8.21,37.66,2676,0.00,5.00,-5.53,0,22.75,22.65,0
325.007,13.55,-11.39,0.18,0.00,0.00,3,35.00,6.45,33.79,2668,0.00,5.00,-5.51,0,0.00,22.13,0
325.090,13.09,-11.64,0.16,0.00,0.00,6,32.00,6.21,30.27,2654,0.00,5.00,-5.53,0,0.00,22.53,0
325.155,12.98,-11.68,0.15,0.00,0.00,3,29.00,5.99,26.41,2674,0.00,5.00,-5.53,0,0.00,23.05,0
325.241,14.13,-11.64,0.13,0.00,0.00,3,26.00,5.71,23.24,2683,0.00,5.00,-5.51,0,0.00,22.53,0
325.308,15.04,-11.72,0.13,0.00,0.00,3,22.50,5.53,19.02,2674,0.00,5.00,-5.49,0,0.00,21.97,0
325.372,16.19,-11.85,0.12,0.00,0.00,3,19.00,5.19,15.86,2671,0.00,5.00,-5.51,0,0.00,22.31,0
325.457,14.70,-11.93,0.12,0.00,0.00,3,13.00,4.84,11.99,2638,0.00,5.00,-5.43,0,0.00,20.32,0
325.524,17.46,-11.85,0.11,0.00,0.00,3,11.50,4.65,11.99,2639,0.00,5.00,-5.43,0,0.00,20.38,0
325.599,21.13,-11.81,0.11,0.00,0.00,3,11.50,4.65,11.99,2625,0.00,5.00,-5.39,0,0.00,19.55,0
325.663,24.00,-11.80,0.11,0.00,0.00,6,11.50,4.88,11.99,2627,0.00,5.00,-5.41,0,0.00,19.55,0
325.747,25.38,-11.78,0.11,0.00,0.00,3,11.50,4.88,11.99,2621,0.00,5.00,-5.41,0,0.00,19.66,0
325.811,25.38,-11.80,0.11,0.00,0.00,3,11.50,4.91,11.99,2627,0.00,5.00,-5.39,0,0.00,19.44,0
325.885,24.58,-11.80,0.11,0.00,0.00,3,11.50,4.84,11.99,2623,0.00,5.00,-5.39,0,0.00,19.11,0
325.963,23.54,-11.80,0.11,0.00,0.00,3,11.50,4.84,11.99,2590,0.00,5.00,-5.34,0,0.00,17.48,0
326.043,23.54,-11.85,0.11,0.00,0.00,3,11.50,4.84,11.99,2585,0.00,5.00,-5.34,0,0.00,17.15,0
326.106,24.12,-11.83,0.11,0.00,0.00,3,11.50,4.91,11.99,2570,0.00,5.00,-5.34,0,0.00,16.25,0
326.180,23.89,-11.87,0.11,0.00,0.00,3,11.50,4.88,11.99,2588,0.00,5.00,-5.34,0,0.00,17.32,0
326.249,23.89,-11.85,0.11,0.00,0.00,3,11.50,4.94,11.99,2577,0.00,5.00,-5.34,0,0.00,16.67,0
326.333,24.00,-11.89,0.11,0.00,0.00,3,11.50,4.88,11.99,2565,0.00,5.00,-5.34,0,0.00,14.47,0
326.396,23.54,-11.89,0.11,0.00,0.00,3,11.50,4.84,11.99,2540,0.00,5.00,-5.34,0,0.00,14.78,0
326.474,23.89,-11.87,0.11,0.00,0.00,3,11.50,4.84,11.99,2525,0.00,5.00,-5.34,0,0.00,14.05,0
326.546,23.66,-11.89,0.11,0.00,0.00,3,11.50,4.84,11.99,2534,0.00,5.00,-5.34,0,0.00,11.32,0
326.631,23.89,-11.89,0.12,0.00,0.00,3,11.50,4.84,11.99,2390,0.00,5.00,-5.34,0,0.00,5.45,0
326.694,23.89,-11.85,0.12,0.00,0.00,3,11.50,4.94,11.99,2308,0.00,5.00,-5.34,0,0.00,0.50,0
326.776,23.31,-11.78,0.13,0.00,0.00,4,11.50,4.88,11.99,2187,0.00,5.00,-5.34,0,0.00,0.00,0
326.833,23.66,-11.68,0.13,0.00,0.00,4,11.50,4.94,11.99,2097,0.00,5.00,-5.34,0,0.00,0.00,0
326.917,23.77,-11.54,0.14,0.00,0.00,4,11.50,4.88,11.99,2010,0.00,5.00,-5.34,0,0.00,0.00,0
326.984,23.54,-11.43,0.14,0.00,0.00,4,11.50,4.71,11.99,1919,0.00,5.00,-5.34,0,0.00,0.00,0
327.057,23.77,-11.43,0.15,0.00,0.00,4,11.50,4.55,11.99,1823,0.00,5.00,-5.34,0,0.00,0.00,0
327.129,23.54,-11.43,0.15,0.00,0.00,6,11.50,4.38,11.99,1724,0.00,5.00,-5.34,0,0.00,0.00,0
327.203,23.89,-11.37,0.16,0.00,0.00,6,11.50,4.71,11.99,1520,0.00,5.00,-5.34,1,0.00,0.00,0
327.276,23.89,-11.20,0.17,0.00,0.00,6,11.50,3.64,14.80,1442,0.00,5.00,-5.34,9,0.00,0.00,0
327.343,23.77,-8.06,0.31,0.00,0.00,6,18.50,17.29,20.43,1374,0.00,5.00,-2.42,20,0.00,7.43,0
327.418,23.66,-3.02,0.64,0.00,0.00,6,24.00,36.76,28.52,1513,0.00,5.00,-0.12,36,9.80,25.00,0
327.496,20.56,-0.58,0.94,0.00,-1.05,6,29.50,38.29,31.33,1820,0.00,0.96,0.04,47,10.98,25.00,0
327.578,15.39,-0.23,1.03,0.00,-1.05,3,31.50,39.51,29.22,2210,0.00,5.00,3.33,47,16.08,25.07,0
327.640,16.88,-0.33,1.04,0.00,0.00,3,33.00,45.60,29.22,2602,0.00,5.00,11.81,47,20.78,28.05,0
327.722,15.96,-0.29,1.07,0.00,0.00,2,33.00,56.30,28.16,3075,0.00,5.00,8.20,30,25.88,35.99,0
327.791,16.08,-1.72,1.03,0.00,0.00,2,33.00,60.25,35.55,3506,-5.03,-5.03,-7.91,0,30.98,35.16,0
327.863,14.81,-8.16,0.64,0.00,0.00,2,37.00,45.03,39.77,3894,1.51,1.51,-7.95,0,20.78,35.16,0
327.932,11.94,-9.96,0.33,0.00,0.00,2,39.00,17.50,35.90,3898,0.00,4.07,-7.91,0,0.00,35.16,0
328.009,11.83,-10.85,0.23,0.00,0.00,2,36.00,10.83,32.03,3807,0.00,5.00,-7.81,0,0.00,35.16,0
328.088,11.25,-11.31,0.18,0.00,0.00,2,28.00,9.68,27.11,3711,0.00,5.00,-7.56,0,0.00,35.16,0
328.155,12.17,-11.47,0.16,0.00,0.00,2,24.00,9.23,22.89,3564,0.00,5.00,-7.29,0,0.00,34.95,0
328.232,14.13,-11.33,0.15,0.00,0.00,2,20.00,8.45,17.97,3372,0.00,5.00,-7.04,0,0.00,34.12,0
328.295,15.73,-11.29,0.15,0.00,0.00,2,16.50,8.24,14.45,3206,0.00,5.00,-6.65,0,0.00,32.60,0
328.372,16.42,-11.16,0.15,0.00,0.00,2,13.00,7.44,11.99,3023,0.00,5.00,-6.32,0,0.00,31.44,0
328.444,19.75,-11.22,0.15,0.00,0.00,2,11.50,6.72,11.99,2852,0.00,5.00,-5.92,0,0.00,30.39,0
328.518,23.89,-11.27,0.14,0.00,0.00,2,11.50,6.29,11.99,2846,0.00,5.00,-5.99,0,0.00,30.64,0
328.595,25.38,-11.47,0.12,0.00,0.00,2,11.50,5.25,11.99,2904,0.00,5.00,-6.01,0,0.00,30.68,0
328.663,25.15,-11.56,0.11,0.00,0.00,2,11.50,7.65,11.99,2847,0.00,5.00,-5.92,0,0.00,30.40,0
328.740,23.54,-11.62,0.11,0.00,0.00,2,11.50,5.04,11.99,2804,0.00,5.00,-5.82,0,0.00,30.10,0
328.813,23.66,-11.68,0.11,0.00,0.00,2,11.50,4.91,11.99,2792,0.00,5.00,-5.80,0,0.00,29.61,0
328.897,23.54,-11.72,0.11,0.00,0.00,2,11.50,4.81,11.99,2761,0.00,5.00,-5.72,0,0.00,27.75,0
328.960,23.54,-11.78,0.11,0.00,0.00,2,11.50,4.84,11.99,2714,0.00,5.00,-5.61,0,0.00,24.52,0
329.042,23.66,-11.80,0.11,0.00,0.00,2,11.50,4.91,11.99,2691,0.00,5.00,-5.49,0,0.00,21.57,0
329.104,23.54,-11.81,0.11,0.00,0.00,3,11.50,4.91,11.99,2658,0.00,5.00,-5.34,0,0.00,17.91,0
329.180,23.89,-11.83,0.11,0.00,0.00,3,11.50,4.91,11.99,2598,0.00,5.00,-5.34,0,0.00,16.67,0
329.253,23.66,-11.85,0.11,0.00,0.00,3,11.50,4.75,11.99,2545,0.00,5.00,-5.34,0,0.00,14.73,0
329.318,23.77,-11.85,0.11,0.00,0.00,3,11.50,4.81,11.99,2522,0.00,5.00,-5.34,0,0.00,13.39,0
329.396,23.89,-11.87,0.11,0.00,0.00,2,11.50,4.78,11.99,2493,0.00,5.00,-5.34,0,0.00,10.73,0
329.469,23.54,-11.89,0.11,0.00,0.00,2,11.50,4.68,11.99,2448,0.00,5.00,-5.34,0,0.00,8.88,0
329.546,23.54,-11.89,0.12,0.00,0.00,2,11.50,4.65,11.99,2430,0.00,5.00,-5.34,0,0.00,7.64,0
329.615,23.77,-11.89,0.12,0.00,0.00,3,11.50,4.65,11.99,2388,0.00,5.00,-5.34,0,0.00,4.41,0
329.695,23.66,-11.87,0.12,0.00,0.00,3,11.50,4.65,11.99,2340,0.00,5.00,-5.34,0,0.00,1.57,0
329.758,23.43,-11.87,0.12,0.00,0.00,3,11.50,4.55,11.99,2326,0.00,5.00,-5.34,0,0.00,0.00,0
329.832,23.54,-11.87,0.12,0.00,0.00,2,11.50,4.55,11.99,2260,0.00,5.00,-5.34,0,0.00,0.00,0
329.918,23.54,-11.81,0.12,0.00,0.00,3,11.50,4.52,11.99,2208,0.00,5.00,-5.34,0,0.00,0.00,0
329.982,23.43,-11.78,0.12,0.00,0.00,3,11.50,4.47,11.99,2178,0.00,5.00,-5.34,0,0.00,0.00,0
330.057,23.77,-11.76,0.12,0.00,0.00,3,11.50,4.41,11.99,2164,0.00,5.00,-5.34,0,0.00,0.00,0
330.129,23.77,-11.72,0.12,0.00,0.00,3,11.50,4.47,11.99,2108,0.00,5.00,-5.34,0,0.00,0.00,0
330.203,23.54,-11.64,0.13,0.00,0.00,3,11.50,4.47,11.99,2078,0.00,5.00,-5.34,0,0.00,0.00,0
330.268,23.31,-11.62,0.13,0.00,0.00,2,11.50,4.35,11.99,2067,0.00,5.00,-5.34,0,0.00,0.00,0
330.353,23.66,-11.58,0.13,0.00,0.00,3,11.50,4.35,11.99,2037,0.00,5.00,-5.34,0,0.00,0.00,0
330.416,23.43,-11.52,0.13,0.00,0.00,3,11.50,4.35,11.99,1968,0.00,5.00,-5.34,0,0.00,0.00,0
330.492,23.66,-11.51,0.13,0.00,0.00,3,11.50,4.24,11.99,1916,0.00,5.00,-5.34,0,0.00,0.00,0
330.561,23.77,-11.51,0.13,0.00,0.00,3,11.50,4.13,11.99,1876,0.00,5.00,-5.34,0,0.00,0.00,0
330.643,23.20,-11.51,0.13,0.00,0.00,3,11.50,4.10,11.99,1846,0.00,5.00,-5.34,0,0.00,0.00,0
330.710,23.43,-11.51,0.13,0.00,0.00,3,11.50,4.02,11.99,1838,0.00,5.00,-5.34,0,0.00,0.00,0
330.789,23.31,-11.49,0.13,0.00,0.00,3,11.50,4.00,11.99,1826,0.00,5.00,-5.34,0,0.00,0.00,0
330.853,24.00,-11.49,0.13,0.00,0.00,3,11.50,4.00,11.99,1812,0.00,5.00,-5.34,0,0.00,0.00,0
330.926,23.89,-11.51,0.13,0.00,0.00,3,11.50,3.97,11.99,1809,0.00,5.00,-5.34,2,0.00,0.00,0
330.999,23.66,-11.43,0.14,0.00,0.00,3,11.50,3.97,16.56,1791,0.00,5.00,-5.34,4,0.00,0.00,0
331.076,23.89,-10.73,0.18,0.00,0.00,3,13.00,6.86,21.48,1759,0.00,5.00,-5.34,6,0.00,0.00,0
331.152,23.54,-9.90,0.25,0.00,0.00,3,7.00,11.67,26.76,1831,0.00,5.00,-5.34,7,0.00,0.00,0
331.219,23.54,-9.48,0.31,0.00,0.00,2,31.50,12.82,32.73,1773,0.00,5.00,-5.34,7,0.00,0.00,0
331.306,23.43,-8.91,0.38,0.00,0.00,2,33.00,13.16,33.79,1770,0.00,5.00,-5.34,7,0.00,0.00,0
331.373,19.41,-8.68,0.40,0.00,0.00,2,33.50,13.21,34.49,1780,0.00,5.00,-5.34,7,0.00,0.00,0
331.439,15.73,-8.51,0.42,0.00,0.00,2,34.00,13.16,34.84,1785,0.00,5.00,-5.34,7,0.00,0.00,0
331.526,14.81,-8.39,0.43,0.00,0.00,2,34.00,13.38,35.20,1789,0.00,5.00,-5.34,7,0.00,0.00,0
331.593,14.59,-8.33,0.44,0.00,0.00,2,34.50,13.44,35.55,1819,0.00,5.00,-5.34,7,0.00,0.00,0
331.659,14.70,-8.06,0.45,0.00,0.00,2,35.00,13.56,37.30,1850,0.00,3.93,-5.32,10,0.00,0.00,0
331.737,14.81,-7.33,0.49,0.00,0.00,2,36.50,19.16,38.36,1927,0.00,2.39,-5.32,10,0.00,0.00,0
331.803,12.40,-6.75,0.55,0.00,0.00,2,36.50,19.67,36.95,1884,0.00,1.74,-5.32,10,0.00,0.00,0
331.880,13.32,-6.30,0.59,0.00,0.00,2,35.50,19.11,35.90,1802,0.00,1.46,-5.24,10,0.00,0.00,0
331.957,14.36,-6.09,0.61,0.00,0.00,2,35.50,19.38,36.60,1854,0.00,1.23,-5.24,10,0.00,0.00,0
332.023,14.93,-5.98,0.62,0.00,0.00,2,35.50,19.64,35.55,1846,0.00,1.12,-5.24,11,0.00,0.00,0
332.109,14.70,-5.80,0.64,0.00,0.00,2,34.50,20.00,35.90,1798,0.00,1.04,-5.16,15,0.00,0.69,0
332.176,14.47,-4.56,0.72,0.00,0.00,2,35.00,25.42,35.55,1886,0.00,3.23,-2.77,15,3.14,5.61,0
332.245,13.09,-3.85,0.79,0.00,0.00,2,34.00,28.77,33.79,1931,0.00,1.14,-2.80,15,5.10,5.61,0
332.326,12.86,-3.35,0.85,0.00,0.00,2,33.00,28.39,33.09,1888,0.00,0.83,-2.69,16,5.49,5.91,0
332.388,13.78,-3.06,0.87,0.00,0.00,2,32.50,30.66,33.09,1976,0.00,1.87,-1.53,18,5.88,10.18,0
332.467,13.90,-2.53,0.91,0.00,-1.05,2,32.00,31.85,32.03,1946,0.00,1.48,-1.33,18,7.84,11.10,0
332.540,13.55,-2.20,0.94,0.00,-1.05,2,32.00,31.60,32.38,1977,0.00,1.29,-1.30,18,10.59,11.10,0
