Time (sec),AF Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.3.0-12522][2004 USDM Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
14.165,15.50,-5.65,0.69,0.00,0.00,1,24.50,14.08,24.65,1207,0.00,0.60,-5.34,4,0.00,0.00,0
14.230,15.50,-5.78,0.68,0.00,0.00,1,24.50,13.43,24.65,1204,0.00,0.70,-5.34,4,0.00,0.00,0
14.298,15.27,-5.98,0.67,0.00,0.00,1,25.00,12.38,24.65,1204,0.00,1.11,-5.34,4,0.00,0.00,0
14.372,14.81,-6.13,0.65,0.00,0.00,1,25.00,12.21,24.65,1183,0.00,1.27,-5.34,4,0.00,0.00,0
14.449,14.70,-6.17,0.64,0.00,0.00,1,24.50,12.16,24.30,1160,0.00,1.32,-5.34,4,0.00,0.00,0
14.505,14.47,-6.05,0.65,0.00,0.00,1,24.50,12.27,23.95,1118,0.00,1.27,-5.34,4,0.00,0.00,0
14.588,14.59,-5.94,0.66,0.00,0.00,1,24.00,12.21,23.59,1073,0.00,0.93,-5.34,4,0.00,0.00,0
14.655,14.59,-5.74,0.67,0.00,0.00,1,23.50,12.16,23.24,1045,0.00,0.63,-5.34,4,0.00,0.00,0
14.729,14.59,-5.51,0.69,0.00,0.00,1,23.50,12.10,22.89,997,0.00,0.00,-5.34,4,0.00,0.00,0
14.796,14.59,-5.38,0.69,0.00,0.00,1,23.50,12.10,23.24,1041,0.00,0.00,-5.34,4,0.00,0.00,0
14.869,14.59,-5.36,0.69,0.00,0.00,1,23.50,12.10,23.95,1099,0.00,0.00,-5.34,4,0.00,0.00,0
14.934,14.59,-5.57,0.67,0.00,0.00,1,24.00,12.16,23.95,1146,0.00,0.46,-5.34,4,0.00,0.00,0
15.008,14.59,-5.65,0.66,0.00,0.00,1,24.50,12.10,23.95,1139,0.00,0.60,-5.34,4,0.00,0.00,0
15.080,14.70,-5.78,0.66,0.00,0.00,1,24.50,12.10,24.65,1148,0.00,0.83,-5.34,4,0.00,0.00,0
15.143,14.81,-5.99,0.64,0.00,0.00,1,25.00,12.16,25.35,1198,0.00,1.02,-5.34,4,0.00,0.00,0
15.220,15.04,-6.21,0.63,0.00,0.00,1,26.00,12.32,25.70,1245,0.00,1.27,-5.34,6,0.00,0.00,0
15.284,15.04,-6.09,0.64,0.00,0.00,1,25.50,13.59,25.70,1234,0.00,1.38,-5.34,6,0.00,0.00,0
15.370,15.04,-5.74,0.66,0.00,0.00,1,26.00,15.12,26.41,1270,0.00,0.93,-5.34,7,0.00,0.00,0
15.426,15.04,-5.47,0.68,0.00,0.00,1,26.50,15.57,26.76,1305,0.00,0.00,-5.34,7,0.00,0.00,0
15.501,14.93,-5.28,0.70,0.00,0.00,1,27.00,16.26,27.46,1326,0.00,0.00,-5.34,7,0.00,0.00,0
15.577,14.70,-5.16,0.71,0.00,0.00,1,27.50,16.47,27.81,1382,0.00,0.00,-5.34,7,0.00,0.00,0
15.644,14.81,-5.18,0.71,0.00,0.00,1,28.00,16.40,28.87,1421,0.00,0.00,-5.34,7,0.00,0.00,0
15.710,14.70,-5.26,0.70,0.00,0.00,1,29.50,16.54,29.92,1476,0.00,0.00,-5.34,7,0.00,0.00,0
15.794,15.04,-5.36,0.69,0.00,0.00,1,30.50,16.68,30.62,1490,0.00,0.00,-5.34,7,0.00,0.00,0
15.851,15.27,-5.55,0.68,0.00,0.00,1,31.00,16.68,30.62,1523,0.00,0.43,-5.34,7,0.00,0.00,0
15.928,15.16,-5.70,0.67,0.00,0.00,1,31.00,16.89,31.33,1547,0.00,0.56,-5.34,7,0.00,0.00,0
15.992,15.16,-5.80,0.66,0.00,0.00,1,32.00,16.89,32.73,1573,0.00,0.86,-5.34,7,0.00,0.00,0
16.070,15.04,-6.07,0.65,0.00,0.00,1,33.00,16.96,33.09,1625,0.00,1.14,-5.34,7,0.00,0.00,0
16.134,14.93,-6.27,0.64,0.00,0.00,1,33.50,16.89,33.79,1662,0.00,1.38,-5.34,7,0.00,0.00,0
16.211,14.81,-6.44,0.62,0.00,0.00,1,34.00,16.89,34.14,1689,0.00,1.57,-5.34,7,0.00,0.00,0
16.277,14.70,-6.56,0.61,0.00,0.00,1,34.00,17.09,34.49,1690,0.00,1.80,-5.34,7,0.00,0.00,0
16.352,14.70,-6.65,0.60,0.00,0.00,1,34.50,17.09,34.84,1716,0.00,1.93,-5.34,7,0.00,0.00,0
16.417,14.59,-6.77,0.59,0.00,0.00,1,35.00,17.09,35.55,1752,0.00,2.11,-5.34,7,0.00,0.00,0
16.502,14.47,-6.94,0.57,0.00,0.00,1,35.50,16.81,35.90,1814,0.00,2.48,-5.34,7,0.00,0.00,0
16.559,14.36,-7.06,0.56,0.00,0.00,1,36.50,16.47,36.25,1815,0.00,2.71,-5.34,7,0.00,0.00,0
16.635,14.24,-7.17,0.55,0.00,0.00,1,37.00,16.40,36.95,1832,0.00,2.90,-5.34,7,0.00,0.00,0
16.700,14.13,-7.21,0.54,0.00,0.00,1,37.50,16.40,37.30,1852,0.00,2.99,-5.34,7,0.00,0.00,0
16.788,14.24,-7.29,0.54,0.00,0.00,1,38.00,16.61,37.66,1878,0.00,3.18,-5.34,7,0.00,0.00,0
16.849,14.36,-7.33,0.53,0.00,0.00,1,38.00,16.47,37.66,1896,0.00,3.27,-5.34,7,0.00,0.00,0
16.924,14.36,-7.39,0.53,0.00,0.00,1,38.00,16.54,38.01,1902,0.00,3.41,-5.34,7,0.00,0.00,0
16.987,14.47,-7.41,0.52,0.00,0.00,1,38.50,16.74,38.71,1933,0.00,3.46,-5.34,7,0.00,0.00,0
17.054,14.47,-7.43,0.52,0.00,0.00,1,39.00,16.68,38.71,1960,0.00,3.51,-5.34,7,0.00,0.00,0
17.132,14.59,-7.48,0.52,0.00,0.00,1,39.50,16.74,39.06,1981,0.00,3.60,-5.34,7,0.00,0.00,0
17.196,14.59,-7.46,0.51,0.00,0.00,1,40.00,16.74,39.41,1986,0.00,3.64,-5.34,7,0.00,0.00,0
17.281,14.70,-7.50,0.51,0.00,0.00,1,39.50,16.89,39.77,1976,0.00,3.64,-5.34,8,0.00,0.00,0
17.343,14.70,-7.46,0.51,0.00,0.00,1,40.00,16.96,39.41,2055,0.00,3.51,-5.34,9,0.00,0.00,0
17.410,14.70,-7.21,0.53,0.00,0.00,1,40.00,18.43,39.41,2062,0.00,2.85,-5.34,9,0.00,0.00,0
17.486,14.70,-7.02,0.55,0.00,0.00,1,39.50,19.74,39.06,2079,0.00,2.53,-5.34,9,0.00,0.00,0
17.549,14.93,-6.96,0.56,0.00,0.00,6,39.50,20.08,39.06,2108,0.00,2.39,-5.34,9,0.00,0.00,0
17.626,14.70,-6.94,0.56,0.00,0.00,6,39.00,20.08,38.71,2136,0.00,2.34,-5.34,9,0.00,0.00,0
17.698,14.70,-6.94,0.56,0.00,0.00,6,39.00,20.17,38.71,2126,0.00,2.39,-5.34,9,0.00,0.00,0
17.776,14.70,-6.94,0.56,0.00,0.00,6,39.00,20.26,38.71,2150,0.00,2.34,-5.34,9,0.00,0.00,0
17.834,14.70,-7.04,0.56,0.00,0.00,6,39.50,20.35,39.06,2196,0.00,2.53,-5.34,9,0.00,0.00,0
17.910,14.59,-7.15,0.55,0.00,0.00,6,39.50,20.35,39.06,2224,0.00,2.76,-5.34,9,0.00,0.00,0
17.986,14.47,-7.23,0.55,0.00,0.00,6,39.50,20.45,39.06,2252,0.00,2.99,-5.34,9,0.00,0.00,0
18.049,14.36,-7.23,0.55,0.00,0.00,6,39.50,20.63,39.06,2227,0.00,3.18,-5.34,9,0.00,0.00,0
18.128,14.36,-7.33,0.55,0.00,0.00,6,39.50,20.63,39.06,2279,0.00,3.32,-5.34,9,0.00,0.59,0
18.192,14.47,-7.41,0.54,0.00,0.00,6,39.50,20.54,39.06,2301,0.00,3.60,-5.34,9,0.39,1.31,0
18.265,14.36,-7.52,0.54,0.00,0.00,6,39.50,20.54,39.41,2322,0.00,3.69,-5.34,9,1.18,1.31,0
18.333,14.24,-7.52,0.53,0.00,0.00,6,40.00,20.63,39.41,2348,0.00,3.74,-5.34,9,1.18,2.89,0
18.415,14.36,-7.56,0.53,0.00,0.00,6,40.00,20.82,39.41,2372,0.00,3.93,-5.34,9,2.75,4.37,0
18.472,14.36,-7.66,0.53,0.00,0.00,1,40.00,20.82,39.41,2414,0.00,4.07,-5.34,10,7.06,6.89,0
18.550,14.36,-7.72,0.52,0.00,0.00,6,40.00,20.82,39.41,2388,0.00,4.21,-5.34,10,5.49,5.32,0
18.612,14.59,-7.73,0.52,0.00,0.00,1,40.00,20.82,39.41,2394,0.00,4.25,-5.34,10,5.49,5.68,0
18.696,14.59,-7.77,0.52,0.00,0.00,1,40.00,20.82,39.41,2439,0.00,4.30,-5.34,10,8.24,8.35,0
18.752,14.59,-7.83,0.51,0.00,0.00,6,40.00,20.72,39.77,2454,0.00,4.44,-5.34,10,9.41,9.27,0
18.825,14.47,-7.91,0.51,0.00,0.00,6,40.00,21.10,39.77,2473,0.00,4.67,-5.34,10,10.59,11.57,0
18.909,14.36,-7.93,0.51,0.00,0.00,1,40.00,20.91,39.77,2492,0.00,4.77,-5.34,10,11.37,9.84,0
18.967,14.59,-7.97,0.51,0.00,0.00,6,40.00,21.19,39.77,2488,0.00,4.77,-5.34,10,9.80,11.07,0
19.042,14.59,-7.95,0.51,0.00,0.00,1,40.00,21.19,39.77,2484,0.00,4.86,-5.34,10,10.98,13.65,0
19.119,14.59,-8.04,0.50,0.00,0.00,1,40.00,20.82,39.77,2552,0.00,4.91,-5.34,10,13.73,15.20,0
19.181,14.47,-8.04,0.50,0.00,0.00,1,40.00,21.00,39.77,2557,0.00,5.00,-5.34,10,15.29,14.73,0
19.256,14.47,-8.06,0.50,0.00,0.00,1,40.00,21.19,39.77,2510,0.00,4.95,-5.34,10,14.90,12.68,0
19.320,14.36,-8.01,0.50,0.00,0.00,1,40.00,21.19,39.77,2537,0.00,4.95,-5.34,10,12.55,14.26,0
19.398,14.59,-8.06,0.50,0.00,0.00,6,40.00,21.28,39.77,2606,0.00,5.00,-5.36,10,18.43,18.40,0
19.460,14.47,-8.08,0.49,0.00,0.00,1,40.00,21.37,39.77,2620,0.00,4.95,-5.39,10,19.22,19.28,0
19.546,14.24,-8.10,0.49,0.00,0.00,6,40.00,21.28,39.77,2584,0.00,5.00,-5.34,10,17.25,17.11,0
19.609,14.36,-8.06,0.50,0.00,0.00,1,40.00,21.37,39.77,2562,0.00,5.00,-5.34,10,15.69,15.78,0
19.672,14.59,-8.08,0.50,0.00,0.00,1,40.00,21.56,39.77,2590,0.00,5.00,-5.34,10,17.65,17.48,0
19.750,14.59,-8.12,0.49,0.00,0.00,1,40.00,21.56,39.77,2640,0.00,4.91,-5.53,10,20.39,22.59,0
19.822,14.47,-8.16,0.49,0.00,0.00,1,40.00,21.75,39.77,2658,0.00,5.00,-5.43,10,22.75,20.28,0
19.899,14.47,-8.08,0.49,0.00,0.00,1,40.00,21.75,39.77,2637,0.00,4.86,-5.41,10,20.39,19.83,0
19.966,14.47,-8.10,0.50,0.00,0.00,1,40.00,21.75,39.77,2684,0.00,4.62,-5.55,10,19.61,23.11,0
20.039,14.59,-8.14,0.49,0.00,0.00,1,40.00,21.75,39.77,2718,0.00,4.44,-5.63,10,23.14,25.16,0
20.102,14.70,-8.16,0.49,0.00,0.00,1,40.00,21.93,39.77,2724,0.00,4.67,-5.59,10,25.10,24.39,0
20.179,14.47,-8.14,0.48,0.00,0.00,1,40.00,21.93,39.77,2724,0.00,4.62,-5.59,10,24.31,24.39,0
20.242,14.36,-8.16,0.48,0.00,0.00,1,40.00,21.75,39.77,2730,0.00,4.62,-5.61,10,24.71,24.74,0
20.317,14.59,-8.16,0.48,0.00,0.00,1,40.00,21.75,39.77,2715,0.00,4.67,-5.61,10,25.10,24.98,0
20.391,14.59,-8.20,0.48,0.00,0.00,1,40.00,21.93,39.77,2714,0.00,4.67,-5.61,10,24.71,24.92,0
20.457,14.59,-8.18,0.48,0.00,0.00,6,40.00,22.02,39.77,2735,0.00,4.53,-5.67,10,26.27,26.18,0
20.536,14.47,-8.20,0.48,0.00,0.00,6,40.00,22.12,39.77,2760,0.00,4.44,-5.74,10,27.84,28.24,0
20.605,14.36,-8.22,0.47,0.00,0.00,6,40.00,21.84,39.77,2782,0.00,4.44,-5.70,10,28.24,27.26,0
20.683,14.36,-8.18,0.47,0.00,0.00,6,40.00,21.75,39.77,2767,0.00,4.48,-5.72,10,27.06,27.81,0
20.737,14.36,-8.24,0.47,0.00,0.00,6,40.00,22.12,39.77,2789,0.00,4.25,-5.86,10,27.84,30.21,0
20.815,14.47,-8.30,0.47,0.00,0.00,6,40.00,21.84,39.77,2820,0.00,4.11,-5.92,10,30.20,30.37,0
20.881,14.47,-8.28,0.46,0.00,0.00,6,40.00,21.75,39.77,2829,0.00,4.34,-5.88,10,30.20,30.27,0
20.948,14.47,-8.39,0.46,0.00,0.00,6,40.00,20.17,39.41,2813,0.00,4.67,-5.84,9,30.20,30.16,0
21.034,14.36,-8.66,0.43,0.00,0.00,6,40.00,19.17,39.41,2829,0.00,5.00,-5.88,9,30.20,30.27,0
21.099,14.13,-8.84,0.41,0.00,0.00,6,39.50,18.92,39.41,2831,0.00,5.00,-5.92,9,30.20,30.41,0
21.165,14.01,-8.93,0.40,0.00,0.00,6,39.50,18.84,39.41,2845,0.00,5.00,-5.92,9,30.20,30.38,0
21.247,14.24,-8.99,0.40,0.00,0.00,6,39.50,18.76,39.77,2868,0.00,5.00,-5.98,9,30.59,30.54,0
21.307,14.47,-9.01,0.39,0.00,0.00,6,39.50,18.84,39.41,2872,0.00,5.00,-5.98,9,30.59,30.57,0
21.374,14.59,-9.05,0.39,0.00,0.00,1,39.50,18.68,39.41,2859,0.00,5.00,-5.92,8,30.20,30.38,0
21.451,14.70,-9.05,0.39,0.00,0.00,1,39.50,18.59,39.41,2864,0.00,5.00,-5.96,8,30.59,30.50,0
21.524,14.70,-9.07,0.39,0.00,0.00,1,39.50,18.51,39.41,2861,0.00,5.00,-5.96,8,30.59,30.52,0
21.589,14.70,-9.07,0.39,0.00,0.00,1,39.50,18.51,39.41,2864,0.00,5.00,-5.98,8,30.59,30.57,0
21.667,14.70,-9.11,0.39,0.00,0.00,1,39.50,18.27,39.41,2856,0.00,5.00,-5.96,8,30.59,30.50,0
21.730,14.70,-9.13,0.39,0.00,0.00,1,39.50,18.43,39.41,2871,0.00,5.00,-5.98,8,30.59,30.56,0
21.806,14.70,-9.15,0.38,0.00,0.00,1,39.50,18.27,39.41,2869,0.00,5.00,-5.98,8,30.59,30.55,0
21.870,14.59,-9.15,0.38,0.00,0.00,6,39.50,18.19,39.41,2868,0.00,5.00,-5.94,8,30.59,30.42,0
21.947,14.36,-9.17,0.38,0.00,0.00,1,39.50,18.10,39.41,2876,0.00,5.00,-5.99,8,30.59,30.59,0
22.021,14.47,-9.18,0.38,0.00,0.00,1,39.50,18.27,39.41,2891,0.00,5.00,-6.01,8,30.59,30.70,0
22.085,14.59,-9.20,0.38,0.00,0.00,1,39.50,17.78,39.41,2876,0.00,5.00,-6.03,8,30.59,30.71,0
22.167,14.47,-9.22,0.37,0.00,0.00,1,39.50,17.78,39.41,2882,0.00,5.00,-5.99,8,30.59,30.64,0
22.233,14.47,-9.22,0.37,0.00,0.00,1,39.50,17.78,39.41,2868,0.00,5.00,-5.98,8,30.59,30.54,0
22.312,14.47,-9.24,0.37,0.00,0.00,1,39.50,17.78,39.41,2859,0.00,5.00,-5.96,8,30.59,30.51,0
22.366,14.59,-9.30,0.37,0.00,0.00,1,39.50,17.70,39.41,2881,0.00,5.00,-5.99,8,30.59,30.61,0
22.448,14.70,-9.30,0.37,0.00,0.00,1,39.50,17.38,39.41,2878,0.00,5.00,-5.98,8,30.59,30.59,0
22.523,14.59,-9.32,0.37,0.00,0.00,1,39.50,17.53,39.41,2874,0.00,5.00,-5.98,7,30.59,30.54,0
22.586,14.47,-9.36,0.36,0.00,0.00,1,39.50,17.23,39.41,2856,0.00,5.00,-5.94,7,30.59,30.46,0
22.652,14.47,-9.40,0.36,0.00,0.00,1,39.50,17.30,39.41,2869,0.00,5.00,-5.98,7,30.59,30.55,0
22.734,14.59,-9.44,0.35,0.00,0.00,1,39.50,16.74,39.41,2880,0.00,5.00,-5.99,7,30.59,30.62,0
22.800,14.47,-9.57,0.34,0.00,0.00,1,39.50,15.78,39.41,2889,0.00,5.00,-5.98,7,30.59,30.55,0
22.874,14.36,-9.69,0.33,0.00,0.00,1,39.50,15.43,39.41,2876,0.00,5.00,-5.99,7,30.59,30.59,0
22.940,14.24,-9.71,0.33,0.00,0.00,1,39.00,15.23,39.06,2850,0.00,5.00,-5.94,7,30.20,30.42,0
23.008,14.36,-9.77,0.32,0.00,0.00,1,39.00,15.23,39.06,2838,0.00,5.00,-5.90,6,30.20,30.34,0
23.076,14.47,-9.80,0.32,0.00,0.00,1,39.00,15.16,39.06,2821,0.00,5.00,-5.86,6,30.20,30.22,0
23.152,14.59,-9.80,0.32,0.00,0.00,1,39.00,15.17,39.06,2786,0.00,5.00,-5.80,6,30.20,29.73,0
23.219,14.59,-9.86,0.32,0.00,0.00,6,39.00,14.99,39.06,2794,0.00,5.00,-5.90,6,29.80,30.31,0
23.287,14.70,-9.90,0.32,0.00,0.00,1,39.00,14.89,39.06,2834,0.00,5.00,-5.94,6,30.20,30.46,0
23.365,14.70,-9.94,0.31,0.00,0.00,1,39.00,14.78,39.06,2856,0.00,5.00,-5.90,5,30.59,30.34,0
23.429,14.47,-10.17,0.30,0.00,0.00,1,39.00,13.86,39.06,2828,0.00,5.00,-5.86,5,30.20,30.20,0
23.503,14.36,-10.35,0.28,0.00,0.00,1,39.00,12.60,38.71,2796,0.00,5.00,-5.78,5,30.20,29.10,0
23.578,14.01,-10.35,0.28,0.00,0.00,1,38.50,12.60,38.36,2758,0.00,5.00,-5.70,5,29.02,27.56,0
23.650,13.90,-10.38,0.27,0.00,0.00,1,38.00,12.49,38.01,2721,0.00,5.00,-5.63,5,27.45,25.34,0
23.719,14.36,-10.44,0.28,0.00,0.00,1,38.00,12.60,38.36,2710,0.00,5.00,-5.57,5,23.53,23.70,0
23.792,14.70,-10.48,0.28,0.00,0.00,1,38.50,12.49,38.71,2749,0.00,5.00,-5.63,5,25.49,25.34,0
23.870,14.81,-10.48,0.27,0.00,0.00,1,39.00,12.55,38.36,2782,0.00,5.00,-5.72,5,27.84,27.75,0
23.936,14.81,-10.48,0.27,0.00,0.00,1,38.50,12.49,38.01,2756,0.00,5.00,-5.69,5,26.67,26.71,0
24.011,14.70,-10.48,0.28,0.00,0.00,1,38.00,12.44,37.66,2696,0.00,5.00,-5.43,5,23.53,20.10,0
24.067,14.59,-10.48,0.28,0.00,0.00,1,38.00,12.60,37.66,2634,0.00,5.00,-5.38,5,20.00,18.89,0
24.142,14.70,-10.48,0.28,0.00,0.00,1,38.00,12.55,37.66,2614,0.00,5.00,-5.41,5,18.82,20.00,0
24.215,14.70,-10.50,0.28,0.00,0.00,1,38.00,12.38,38.01,2632,0.00,5.00,-5.51,5,20.00,22.25,0
24.291,14.70,-10.48,0.28,0.00,0.00,1,38.00,12.32,38.01,2661,0.00,5.00,-5.49,5,22.35,21.73,0
24.354,14.47,-10.48,0.28,0.00,0.00,1,38.00,12.38,37.66,2625,0.00,5.00,-5.39,5,21.57,19.55,0
24.427,14.36,-10.48,0.29,0.00,0.00,1,37.50,12.38,36.95,2563,0.00,5.00,-5.34,5,19.61,15.82,0
24.500,14.24,-10.46,0.29,0.00,0.00,1,37.00,12.49,36.95,2527,0.00,5.00,-5.34,5,15.69,13.65,0
24.567,15.04,-10.46,0.29,0.00,0.00,1,37.50,12.49,37.30,2544,0.00,5.00,-5.34,5,14.51,14.67,0
24.640,14.70,-10.46,0.29,0.00,0.00,1,38.00,12.27,37.30,2574,0.00,5.00,-5.34,5,17.65,17.53,0
24.712,14.70,-10.46,0.29,0.00,0.00,1,37.50,12.38,36.95,2570,0.00,5.00,-5.34,5,16.08,16.25,0
24.784,14.47,-10.46,0.29,0.00,0.00,1,37.00,12.32,36.95,2518,0.00,5.00,-5.34,5,12.94,12.78,0
24.847,14.47,-10.42,0.30,0.00,0.00,1,36.50,12.32,36.95,2473,0.00,5.00,-5.34,5,10.59,10.43,0
24.927,14.36,-10.40,0.30,0.00,0.00,1,37.00,12.49,36.95,2474,0.00,5.00,-5.34,5,11.37,12.63,0
24.994,14.47,-10.38,0.30,0.00,0.00,1,37.00,12.38,36.95,2510,0.00,5.00,-5.34,5,12.55,11.07,0
25.069,14.59,-10.36,0.30,0.00,0.00,1,37.00,12.38,36.95,2484,0.00,5.00,-5.34,5,10.98,9.02,0
25.136,14.47,-10.36,0.30,0.00,0.00,1,36.50,12.38,36.60,2437,0.00,5.00,-5.34,5,9.02,8.26,0
25.209,14.36,-10.35,0.30,0.00,0.00,1,36.50,12.38,36.60,2408,0.00,5.00,-5.34,5,8.24,6.52,0
25.278,14.47,-10.29,0.31,0.00,0.00,1,36.50,12.38,36.60,2401,0.00,5.00,-5.34,5,6.67,6.09,0
25.357,14.59,-10.29,0.31,0.00,0.00,1,36.50,12.32,36.60,2400,0.00,5.00,-5.34,5,6.27,6.01,0
25.420,14.59,-10.27,0.31,0.00,0.00,1,36.50,12.16,36.60,2400,0.00,5.00,-5.34,5,5.88,6.01,0
25.488,14.47,-10.27,0.31,0.00,0.00,1,36.50,12.27,36.60,2400,0.00,5.00,-5.34,4,5.88,6.05,0
25.561,14.47,-10.27,0.31,0.00,0.00,1,36.50,11.64,36.25,2369,0.00,5.00,-5.34,1,3.14,3.33,0
25.629,14.36,-10.85,0.27,0.00,0.00,1,35.00,8.62,33.44,2345,0.00,5.00,-5.34,0,0.00,2.71,0
25.709,14.24,-11.16,0.23,0.00,0.00,1,31.50,7.48,29.92,2337,0.00,5.00,-5.34,0,0.00,2.23,0
25.781,13.44,-11.37,0.20,0.00,0.00,1,28.50,6.84,26.05,2302,0.00,5.00,-5.34,0,0.00,0.03,0
25.839,12.98,-11.45,0.19,0.00,0.00,1,25.00,6.72,23.24,2300,0.00,5.00,-5.34,0,0.00,0.00,0
25.916,13.32,-11.41,0.18,0.00,0.00,1,22.50,6.64,20.43,2260,0.00,5.00,-5.34,0,0.00,0.00,0
25.994,14.13,-11.23,0.18,0.00,0.00,1,19.50,6.56,17.27,2251,0.00,5.00,-5.34,0,0.00,0.00,0
26.058,15.27,-11.16,0.18,0.00,0.00,1,16.50,6.64,13.75,2210,0.00,5.00,-5.34,0,0.00,0.00,0
26.134,18.83,-11.14,0.18,0.00,0.00,1,11.50,6.56,11.99,2179,0.00,5.00,-5.34,0,0.00,0.00,0
26.198,21.59,-11.10,0.18,0.00,0.00,1,11.50,6.52,11.99,2116,0.00,5.00,-5.34,0,0.00,0.00,0
26.272,23.66,-11.02,0.18,0.00,0.00,1,11.50,6.64,11.99,2099,0.00,5.00,-5.34,0,0.00,0.00,0
26.334,23.20,-10.96,0.19,0.00,0.00,1,11.50,6.64,11.99,2089,0.00,5.00,-5.34,0,0.00,0.00,0
26.422,23.89,-10.94,0.19,0.00,0.00,1,11.50,6.60,11.99,2053,0.00,5.00,-5.34,0,0.00,0.00,0
26.476,23.43,-10.89,0.19,0.00,0.00,1,11.50,6.64,11.99,2013,0.00,5.00,-5.34,0,0.00,0.00,0
26.549,23.54,-10.89,0.20,0.00,0.00,1,11.50,6.56,11.99,1967,0.00,5.00,-5.34,0,0.00,0.00,0
26.621,23.66,-10.79,0.20,0.00,0.00,1,11.50,6.56,11.99,1938,0.00,5.00,-5.34,0,0.00,0.00,0
26.704,23.77,-10.75,0.20,0.00,0.00,1,11.50,6.56,11.99,1929,0.00,5.00,-5.34,0,0.00,0.00,0
26.768,23.77,-10.69,0.20,0.00,0.00,1,11.50,6.52,11.99,1911,0.00,5.00,-5.34,0,0.00,0.00,0
26.838,23.89,-10.64,0.21,0.00,0.00,1,-13.00,6.48,11.99,1866,0.00,5.00,-5.34,0,0.00,0.00,0
26.900,24.00,-10.60,0.21,0.00,0.00,2,11.50,6.36,11.99,1668,0.00,5.00,-5.34,0,0.00,0.00,0
26.973,23.77,-10.56,0.22,0.00,0.00,2,11.50,6.40,11.99,1562,0.00,5.00,-5.34,0,0.00,0.00,0
27.047,23.77,-10.42,0.24,0.00,0.00,2,20.00,6.80,11.99,1521,0.00,5.00,-5.34,0,0.00,0.00,0
27.112,23.66,-10.44,0.25,0.00,0.00,2,20.00,6.72,11.99,1494,0.00,5.00,-5.34,0,0.00,0.00,0
27.190,23.31,-10.46,0.26,0.00,0.00,2,20.00,6.64,11.99,1429,0.00,5.00,-5.34,0,0.00,0.00,0
27.267,23.43,-10.38,0.27,0.00,0.00,2,20.00,6.68,11.99,1366,0.00,5.00,-5.34,0,0.00,0.00,0
27.334,20.44,-10.23,0.28,0.00,0.00,2,20.00,6.88,11.99,1294,0.00,5.00,-5.34,0,0.00,0.00,0
27.401,17.11,-10.07,0.30,0.00,0.00,2,20.00,6.96,11.99,1241,0.00,5.00,-5.34,0,0.00,0.00,0
27.478,16.42,-9.92,0.31,0.00,0.00,2,20.00,7.08,11.99,1223,0.00,5.00,-5.34,0,0.00,0.00,0
27.539,15.50,-9.78,0.33,0.00,0.00,2,20.00,7.04,11.99,1203,0.00,5.00,-5.34,0,0.00,0.00,0
27.617,14.81,-9.71,0.33,0.00,0.00,2,20.00,6.84,11.99,1198,0.00,5.00,-5.34,0,0.00,0.00,0
27.679,15.04,-9.63,0.34,0.00,0.00,2,20.00,6.80,11.99,1169,0.00,5.00,-5.34,0,0.00,0.00,0
27.758,14.47,-9.51,0.34,0.00,0.00,2,20.00,6.76,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
27.831,14.13,-9.44,0.35,0.00,0.00,2,20.00,6.72,11.99,1119,0.00,5.00,-5.34,0,0.00,0.00,0
27.898,14.24,-9.38,0.35,0.00,0.00,2,20.00,6.52,11.99,1113,0.00,5.00,-5.34,0,0.00,0.00,0
27.972,14.24,-9.34,0.35,0.00,0.00,2,20.00,6.48,11.99,1094,0.00,5.00,-5.34,0,0.00,0.00,0
28.034,14.47,-9.30,0.35,0.00,0.00,2,20.00,6.45,11.99,1084,0.00,5.00,-5.34,0,0.00,0.00,0
28.118,14.36,-9.22,0.35,0.00,0.00,2,20.00,6.40,11.99,1080,0.00,5.00,-5.34,0,0.00,0.00,0
28.181,14.47,-9.18,0.35,0.00,0.00,2,20.00,6.36,11.99,1056,0.00,5.00,-5.34,0,0.00,0.00,0
28.246,14.36,-9.13,0.36,0.00,0.00,2,20.00,6.40,11.99,1061,0.00,5.00,-5.34,0,0.00,0.00,0
28.332,14.36,-9.11,0.36,0.00,0.00,2,20.00,6.45,11.99,1068,0.00,5.00,-5.34,0,0.00,0.00,0
28.396,14.24,-9.05,0.36,0.00,0.00,1,20.00,6.40,11.99,1069,0.00,5.00,-5.34,0,0.00,0.00,0
28.459,14.24,-9.03,0.36,0.00,0.00,1,20.00,6.33,11.99,1044,0.00,5.00,-5.34,0,0.00,0.00,0
28.533,14.47,-9.01,0.36,0.00,0.00,1,20.00,6.44,11.99,1037,0.00,5.00,-5.34,5,0.00,0.00,0
