Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
1101.165,-1.56,0.00,12.63,16.9,2.72,1.45,185,1.000,0.00,0.00,33.50,24.07,68,85.57,3.22,3442,-2.00,1.000,0.44,28,0.00,0
1101.276,-0.78,0.00,12.86,16.9,2.78,1.46,185,1.000,0.00,0.00,33.00,24.81,68,84.52,3.20,3441,-2.00,1.000,0.43,28,0.00,0
1101.377,-1.56,0.00,12.63,16.5,2.81,1.47,185,1.000,0.00,0.00,33.00,24.98,68,85.78,3.22,3421,-2.19,1.000,0.29,28,0.00,0
1101.488,-1.56,0.00,12.63,16.5,2.79,1.47,185,1.000,0.00,0.00,33.00,24.28,68,86.87,3.18,3425,-2.16,1.000,0.31,28,0.00,0
1101.593,-1.56,0.00,12.63,16.1,2.69,1.45,185,1.000,0.00,0.00,33.00,24.29,68,83.89,3.20,3427,-2.17,1.000,0.29,28,0.00,0
1101.695,-1.56,0.00,12.75,16.1,2.72,1.44,185,1.000,0.00,0.00,33.00,24.30,68,84.73,3.20,3426,-2.13,1.000,0.19,28,0.00,0
1101.806,-0.78,0.00,12.86,16.1,2.62,1.44,185,1.000,0.00,0.00,33.00,24.34,68,83.01,3.20,3432,-2.12,1.000,0.17,28,0.00,0
1101.910,-1.56,0.00,12.75,16.1,2.62,1.45,185,1.000,0.00,0.00,33.00,24.21,68,84.73,3.20,3464,-2.03,1.000,0.19,28,0.00,0
1102.020,-1.56,0.00,12.63,16.1,2.57,1.45,185,1.000,0.00,0.00,33.50,24.19,68,84.10,3.20,3460,-2.04,1.000,0.17,28,0.00,0
1102.126,-1.56,0.00,12.63,16.5,2.61,1.45,185,1.000,0.00,0.00,33.50,24.23,68,83.05,3.18,3467,-1.99,1.000,0.17,28,0.00,0
1102.227,-1.56,0.00,12.63,16.5,2.61,1.45,185,1.000,0.00,0.00,33.50,24.24,68,85.57,3.22,3469,-2.05,1.000,0.29,28,0.00,0
1102.340,-1.56,0.00,12.63,16.9,2.72,1.46,185,1.000,0.00,0.00,33.50,24.47,68,87.04,3.22,3452,-2.00,1.000,0.39,28,0.00,0
1102.445,-1.56,0.00,12.75,16.5,2.77,1.47,185,1.000,0.00,0.00,33.00,25.19,68,84.90,3.22,3450,-2.12,1.000,0.39,28,0.00,0
1102.548,-1.56,0.00,12.52,16.1,2.74,1.47,185,1.000,0.00,0.00,33.00,24.51,68,83.47,3.20,3458,-2.00,1.000,0.15,28,0.00,0
1102.655,-2.34,0.00,12.52,16.9,2.60,1.44,185,1.000,0.00,0.00,33.50,23.62,68,86.03,3.18,3482,-1.98,1.000,0.27,28,0.00,0
1102.769,-1.56,0.00,12.98,16.1,2.72,1.46,185,1.000,0.00,0.00,33.00,25.09,68,89.39,3.22,3483,-2.26,1.000,0.37,28,0.00,0
1102.872,-1.56,0.00,12.63,16.1,2.60,1.45,185,1.000,0.00,0.00,33.50,24.40,68,84.73,3.18,3490,-2.01,1.000,0.04,28,0.00,0
1102.974,-2.34,0.00,12.75,16.1,2.49,1.44,185,1.000,0.00,0.00,33.50,24.57,68,84.94,3.20,3470,-1.90,1.000,0.25,28,0.00,0
1103.084,-1.56,0.00,12.75,16.1,2.54,1.44,185,1.000,0.00,0.00,33.50,23.90,68,85.15,3.22,3478,-2.10,1.000,0.14,28,0.00,0
1103.189,-1.56,0.00,12.86,17.3,2.56,1.44,185,1.000,0.00,0.00,33.50,24.71,68,89.01,3.24,3484,-1.72,1.000,0.58,29,0.00,0
1103.298,0.00,0.00,12.86,16.5,2.85,1.49,185,1.000,0.00,0.00,33.00,25.98,68,85.99,3.22,3503,-2.13,1.000,0.37,28,0.00,0
1103.400,-1.56,0.00,12.17,15.3,2.62,1.44,185,1.000,0.00,0.00,34.00,23.77,68,83.26,3.18,3507,-2.42,1.000,0.02,27,0.00,0
1103.505,-3.12,0.00,12.52,16.1,2.21,1.41,185,1.000,0.00,0.00,34.00,23.25,68,86.41,3.22,3492,-1.95,1.000,-0.14,28,0.00,0
1103.615,-1.56,0.00,13.09,15.7,2.47,1.43,185,1.000,0.00,0.00,33.50,23.97,68,83.68,3.20,3488,-2.25,1.000,-0.12,27,0.00,0
1103.719,-0.78,0.00,12.86,14.9,2.35,1.43,185,1.000,0.00,0.00,33.50,24.02,68,82.00,3.16,3494,-2.40,1.000,-0.37,26,0.00,0
1103.832,-2.34,0.00,12.63,15.3,1.88,1.38,185,1.000,0.00,0.00,34.00,23.18,68,82.80,3.20,3529,-1.76,1.000,-0.48,27,0.00,0
1103.935,-1.56,0.00,13.09,15.7,2.21,1.40,185,1.000,0.00,0.00,34.00,23.90,68,85.57,3.20,3525,-2.01,1.000,-0.15,27,0.00,0
1104.038,0.78,0.00,13.32,15.3,2.29,1.42,187,1.000,0.00,0.00,34.00,24.82,68,83.89,3.20,3503,-2.16,1.000,-0.27,27,0.00,0
1104.144,0.00,0.00,12.75,16.1,2.14,1.41,187,1.000,0.00,0.00,33.50,24.14,68,86.62,3.20,3512,-1.87,1.000,-0.14,27,0.00,0
1104.258,0.78,0.00,12.86,16.1,2.28,1.42,187,1.000,0.00,0.00,34.00,24.72,68,85.15,3.20,3538,-1.89,1.000,0.08,28,0.00,0
1104.362,0.78,0.00,12.75,16.1,2.38,1.43,187,1.000,0.00,0.00,34.00,24.94,68,86.41,3.20,3520,-1.94,1.000,0.10,28,0.00,0
1104.466,0.78,0.00,12.75,16.1,2.43,1.44,187,1.000,0.00,0.00,33.50,25.00,68,85.36,3.20,3527,-1.99,1.000,0.08,28,0.00,0
1104.577,0.78,0.00,12.75,16.1,2.43,1.44,187,1.000,0.00,0.00,34.00,25.62,68,86.83,3.22,3556,-2.12,1.000,-0.04,27,0.00,0
1104.677,0.00,0.00,12.40,16.1,2.39,1.44,187,1.000,0.00,0.00,34.00,24.91,68,84.73,3.20,3561,-2.07,1.000,-0.04,27,0.00,0
1104.790,-1.56,0.00,12.40,15.7,2.25,1.42,187,1.000,0.00,0.00,33.50,24.36,68,86.20,3.22,3544,-2.20,1.000,-0.06,27,0.00,0
1104.896,-0.78,0.00,12.75,15.3,2.12,1.42,187,1.000,0.00,0.00,34.00,24.22,68,84.10,3.20,3573,-2.05,1.000,-0.29,27,0.00,0
1105.000,-1.56,0.00,12.63,13.3,1.89,1.38,187,1.000,0.00,0.00,34.00,22.72,68,78.37,3.04,3574,-4.54,1.000,-0.56,20,0.00,0
1105.109,-4.69,0.00,12.52,8.6,-1.56,1.07,187,1.000,0.00,0.00,40.00,14.45,68,47.59,2.58,3540,-1.49,1.000,-4.89,15,0.00,0
1105.215,-10.94,0.00,12.63,2.4,-5.40,0.73,187,1.000,0.00,0.00,46.00,9.88,68,31.56,2.34,3535,0.85,1.000,-4.89,14,0.00,0
1105.317,-12.50,0.00,13.67,0.0,-6.68,0.54,187,1.000,0.00,0.00,48.00,9.05,68,26.31,2.22,3560,2.44,1.000,-4.89,13,0.00,0
1105.427,-11.72,-0.78,14.36,0.0,-7.83,0.43,187,1.000,0.00,0.00,45.00,0.00,68,22.64,2.04,3526,3.66,1.000,-4.89,11,0.00,0
1105.535,0.00,-0.78,14.13,0.0,-8.79,0.33,187,1.000,0.00,0.00,42.50,0.00,68,13.51,1.80,3497,4.32,1.000,-4.89,8,0.00,0
1105.640,0.00,-0.78,14.13,0.0,-9.82,0.22,187,1.000,0.00,0.00,39.50,0.00,68,10.63,1.72,3517,5.45,1.000,-4.89,8,0.00,0
1105.750,0.00,-1.56,15.04,0.0,-10.26,0.18,187,1.000,0.00,0.00,37.00,0.00,68,9.94,1.70,3510,5.83,1.000,-4.89,8,0.00,0
1105.850,0.00,-1.56,17.23,0.0,-10.39,0.17,187,1.000,0.00,0.00,34.50,0.00,68,10.25,1.70,3491,5.85,1.000,-4.89,8,0.00,0
1105.961,0.00,-2.34,18.95,0.0,-10.45,0.18,187,1.000,0.00,0.00,32.00,0.00,68,10.46,1.72,3453,5.93,1.000,-4.89,8,0.00,0
1106.070,0.00,-2.34,20.44,1.6,-10.22,0.18,187,1.000,0.00,0.00,32.00,4.45,68,10.46,1.72,3455,5.57,1.000,-4.89,9,0.00,0
1106.175,0.00,-2.34,20.44,3.5,-9.95,0.22,187,1.000,0.00,0.00,43.50,5.15,68,16.62,1.96,3472,5.42,1.000,-4.89,11,0.00,0
1106.286,0.00,-3.91,20.44,4.3,-9.82,0.28,187,1.000,0.00,0.00,49.50,5.89,68,18.07,2.00,3478,5.27,1.000,-4.89,12,0.00,0
1106.385,0.00,-3.91,19.52,5.1,-9.71,0.32,187,1.000,0.00,0.00,49.50,6.60,68,20.63,2.08,3454,5.10,1.000,-4.89,12,0.00,0
1106.499,0.00,-3.91,16.54,5.1,-9.53,0.35,187,1.000,0.00,0.00,49.50,6.55,68,20.71,2.08,3440,4.99,1.000,-4.89,12,0.00,0
1106.603,0.00,-3.91,15.04,5.9,-9.56,0.35,187,1.000,0.00,0.00,49.50,6.56,68,21.03,2.10,3391,5.02,1.000,-4.89,13,0.00,0
1106.714,-0.78,-3.91,14.36,5.9,-9.35,0.38,187,1.000,0.00,0.00,49.50,7.33,70,22.37,2.12,3406,4.74,1.000,-4.89,13,0.00,0
1106.815,0.00,-3.91,14.59,4.3,-9.27,0.39,187,1.000,0.00,0.00,49.50,7.28,70,20.95,2.06,3390,4.75,1.000,-4.89,11,0.00,0
1106.919,-2.34,-3.91,14.13,3.9,-9.59,0.35,187,1.000,0.00,0.00,49.50,6.53,70,18.26,2.00,3378,5.12,1.000,-4.89,11,0.00,0
1107.029,-6.25,-3.91,13.44,3.1,-9.90,0.32,187,1.000,0.00,0.00,49.50,5.80,70,16.71,1.94,3371,5.54,1.000,-4.89,10,0.00,0
1107.134,-9.38,-3.91,13.55,3.1,-10.17,0.29,187,1.000,0.00,0.00,49.50,5.77,70,15.51,1.90,3354,5.67,1.000,-4.89,10,0.00,0
1107.245,-10.16,-3.91,13.90,3.9,-10.27,0.29,187,1.000,0.00,0.00,49.50,5.76,70,18.21,2.00,3348,5.62,1.000,-4.89,11,0.00,0
1107.348,-9.38,-3.91,14.47,4.7,-9.94,0.32,187,1.000,0.00,0.00,49.50,5.78,70,19.25,2.02,3362,5.34,1.000,-4.89,11,0.00,0
1107.454,-6.25,-3.91,15.16,4.3,-9.77,0.34,187,1.000,0.00,0.00,49.50,6.44,70,19.63,2.02,3328,5.23,1.000,-4.89,11,0.00,0
1107.566,-4.69,-3.91,15.27,5.9,-9.68,0.35,187,1.000,0.00,0.00,49.50,6.47,70,19.99,2.04,3347,5.15,1.000,-4.89,12,0.00,0
1107.669,-3.91,-3.91,14.81,5.9,-9.50,0.37,187,1.000,0.00,0.00,49.50,6.38,70,21.74,2.08,3344,4.92,1.000,-4.89,12,0.00,0
1107.770,-3.12,-3.91,14.93,6.3,-9.35,0.38,187,1.000,0.00,0.00,49.50,6.38,70,22.10,2.12,3349,4.82,1.000,-4.89,14,0.00,0
1107.884,-1.56,-3.91,14.93,6.7,-9.00,0.42,187,1.000,0.00,0.00,49.50,7.08,70,24.84,2.18,3342,4.31,1.000,-4.89,14,0.00,0
1107.985,0.00,-3.91,15.16,7.1,-8.60,0.46,187,1.000,0.00,0.00,49.50,7.76,70,26.39,2.20,3331,3.96,1.000,-4.89,14,0.00,0
1108.089,2.34,-3.91,15.39,7.1,-8.43,0.47,187,1.000,0.00,0.00,49.50,8.46,70,26.20,2.20,3327,3.90,1.000,-4.89,14,0.00,0
1108.196,1.56,-3.91,14.47,7.1,-8.40,0.48,187,1.000,0.00,0.00,49.50,7.74,70,26.38,2.22,3299,3.86,1.000,-4.89,14,0.00,0
1108.310,0.00,-3.91,14.13,7.1,-8.31,0.48,187,1.000,0.00,0.00,49.50,8.49,70,26.67,2.22,3293,3.74,1.000,-4.89,14,0.00,0
1108.414,0.00,-3.91,14.36,7.8,-8.26,0.49,187,1.000,0.00,0.00,49.50,8.48,70,25.92,2.28,3287,3.70,1.000,-4.89,15,0.00,0
1108.518,0.00,-3.91,14.47,8.6,-7.93,0.53,187,1.000,0.00,0.00,49.50,8.47,70,29.90,2.30,3284,3.34,1.000,-4.89,16,0.00,0
1108.622,1.56,-3.91,14.81,9.0,-7.57,0.56,187,1.000,0.00,0.00,49.00,9.10,70,31.84,2.34,3306,2.85,1.000,-4.89,16,0.00,0
1108.737,2.34,-3.91,14.81,9.8,-7.18,0.59,187,1.000,0.00,0.00,48.50,9.79,70,34.53,2.42,3301,2.65,1.000,-4.89,17,0.00,0
1108.838,3.12,-3.91,14.81,11.0,-6.85,0.63,187,1.000,0.00,0.00,48.00,10.48,70,35.56,2.44,3298,2.26,1.000,-4.89,18,0.00,0
1108.942,3.12,-3.91,14.36,14.1,-6.41,0.69,187,1.000,0.00,0.00,47.00,11.97,70,43.58,2.66,3276,5.25,1.000,-4.12,26,0.00,0
1109.047,1.56,-3.91,15.04,15.7,-3.67,0.89,187,1.000,0.00,0.00,42.00,14.83,70,58.64,2.86,3282,4.17,1.000,0.14,28,0.00,0
1109.153,4.69,-3.91,15.62,17.6,-2.14,1.03,187,1.000,0.00,0.00,39.00,16.23,70,59.46,2.92,3282,3.29,1.000,0.72,29,0.00,0
1109.266,6.25,-3.91,14.93,17.6,-1.38,1.10,187,1.000,0.00,0.00,37.50,17.54,70,63.40,2.92,3312,2.45,1.000,0.97,29,0.00,0
1109.365,4.69,-3.12,14.24,17.6,-0.91,1.14,187,1.000,0.00,0.00,36.50,17.54,70,64.47,2.94,3314,2.20,1.000,0.95,29,0.00,0
1109.472,3.91,-3.12,14.13,17.6,-0.50,1.18,187,1.000,0.00,0.00,36.00,18.29,70,66.84,3.00,3321,1.65,1.000,0.93,29,0.00,0
1109.585,3.12,-3.12,14.36,17.3,-0.05,1.21,187,1.000,0.00,0.00,35.50,18.30,70,69.20,3.02,3324,1.00,1.000,0.93,29,0.00,0
1109.695,3.12,-3.12,14.36,16.9,0.39,1.25,187,1.000,0.00,0.00,35.50,19.04,70,71.60,3.04,3306,0.54,1.000,0.56,28,0.00,0
1109.798,3.12,-3.12,14.24,16.5,0.72,1.29,187,1.000,0.00,0.00,35.50,20.66,70,73.40,3.08,3317,0.03,1.000,0.58,28,0.00,0
1109.903,3.91,-2.34,13.78,15.3,1.06,1.32,187,1.000,0.00,0.00,34.50,21.40,70,74.61,3.06,3322,-2.39,1.000,0.33,24,0.00,0
1110.008,3.12,-2.34,13.21,11.0,0.52,1.25,187,1.000,0.00,0.00,36.00,16.38,70,52.70,2.68,3316,-4.39,1.000,-4.89,17,0.00,0
1110.116,-3.12,-3.91,12.63,8.2,-3.08,0.88,187,1.000,0.00,0.00,43.50,11.40,70,37.10,2.46,3316,-0.48,1.000,-4.89,15,0.00,0
1110.220,-6.25,-3.91,13.44,8.6,-5.24,0.68,187,1.000,0.00,0.00,48.00,10.00,70,33.50,2.38,3322,1.25,1.000,-4.89,15,0.00,0
1110.334,-4.69,-3.91,14.70,8.2,-5.97,0.61,187,1.000,0.00,0.00,48.50,9.98,70,32.88,2.38,3318,1.48,1.000,-4.89,15,0.00,0
1110.438,-2.34,-3.91,15.27,8.2,-6.34,0.60,187,1.000,0.00,0.00,48.50,9.92,68,32.78,2.38,3345,1.88,1.000,-4.89,16,0.00,0
1110.542,0.00,-3.91,15.27,8.6,-6.60,0.59,187,1.000,0.00,0.00,48.50,9.91,70,33.46,2.38,3343,2.11,1.000,-4.89,16,0.00,0
1110.647,0.78,-3.91,14.81,8.2,-6.71,0.59,187,1.000,0.00,0.00,48.50,9.90,70,32.51,2.38,3338,2.19,1.000,-4.89,15,0.00,0
1110.761,0.78,-3.91,14.59,8.6,-6.85,0.59,187,1.000,0.00,0.00,48.50,9.88,70,32.72,2.36,3333,2.38,1.000,-4.89,16,0.00,0
1110.864,0.00,-3.91,14.36,9.8,-6.79,0.60,187,1.000,0.00,0.00,48.50,9.89,70,35.68,2.42,3334,2.04,1.000,-4.89,17,0.00,0
1110.966,0.78,-3.91,14.81,10.6,-6.34,0.65,187,1.000,0.00,0.00,47.50,10.60,70,37.78,2.46,3311,1.76,1.000,-4.89,18,0.00,0
1111.079,3.12,-3.91,15.16,10.6,-6.00,0.68,187,1.000,0.00,0.00,47.50,11.37,70,39.13,2.52,3304,1.39,1.000,-4.89,18,0.00,0
1111.187,3.91,-3.91,15.04,10.6,-5.82,0.70,187,1.000,0.00,0.00,47.00,11.37,70,39.25,2.50,3306,1.33,1.000,-4.89,18,0.00,0
1111.288,3.12,-3.91,14.24,10.6,-5.84,0.70,187,1.000,0.00,0.00,47.00,11.37,70,38.62,2.48,3305,1.37,1.000,-4.89,17,0.00,0
1111.394,2.34,-3.91,14.24,10.6,-5.87,0.69,187,1.000,0.00,0.00,47.00,11.35,70,38.51,2.48,3300,1.29,1.000,-4.89,17,0.00,0
1111.505,2.34,-3.91,14.36,11.0,-5.84,0.69,187,1.000,0.00,0.00,47.00,10.66,70,39.13,2.50,3306,1.35,1.000,-4.89,18,0.00,0
1111.609,2.34,-3.91,14.59,12.5,-5.75,0.72,187,1.000,0.00,0.00,46.50,11.99,70,43.57,2.66,3328,1.90,1.000,-4.16,21,0.00,0
1111.714,3.91,-3.91,15.16,13.3,-4.35,0.83,187,1.000,0.00,0.00,44.00,13.39,70,49.19,2.70,3328,1.27,1.000,-4.16,22,0.00,0
1111.825,5.47,-3.91,15.16,14.1,-3.71,0.89,187,1.000,0.00,0.00,43.00,14.12,70,55.71,2.82,3335,2.47,1.000,-2.88,25,0.00,0
1111.927,7.81,-3.91,15.16,14.5,-2.47,1.00,187,1.000,0.00,0.00,40.50,16.26,70,59.14,2.88,3338,1.62,1.000,-1.16,26,0.00,0
1112.040,7.81,-3.91,14.59,14.9,-1.50,1.08,187,1.000,0.00,0.00,38.00,16.98,70,62.59,2.92,3341,1.48,1.000,-0.70,27,0.00,0
1112.147,7.03,-3.12,14.24,18.4,-0.69,1.16,187,1.000,0.00,0.00,35.50,18.59,70,70.47,3.06,3329,2.05,1.000,0.81,30,0.00,0
1112.255,7.03,-3.12,14.36,18.4,0.42,1.27,187,1.000,0.00,0.00,35.00,20.74,70,73.61,3.08,3330,1.36,1.000,1.43,30,0.00,0
1112.356,7.03,-3.12,13.55,18.4,1.01,1.31,187,1.000,0.00,0.00,34.50,21.51,68,76.21,3.10,3339,0.52,1.000,1.35,30,0.00,0
1112.468,4.69,-3.12,12.98,18.4,1.39,1.35,187,1.000,0.00,0.00,34.00,22.32,68,79.05,3.14,3353,0.01,1.000,1.24,29,0.00,0
1112.569,4.69,-3.12,12.98,18.4,1.82,1.41,187,1.000,0.00,0.00,34.00,23.80,68,80.95,3.16,3358,-0.26,1.000,1.24,29,0.00,0
1112.679,3.91,-2.34,12.75,18.0,2.24,1.43,187,1.000,0.00,0.00,33.00,24.59,68,84.94,3.18,3369,-0.94,1.000,1.08,29,0.00,0
1112.788,3.91,-2.34,12.75,18.0,2.64,1.47,187,1.000,0.00,0.00,32.50,25.42,68,84.94,3.20,3381,-1.26,1.000,0.99,29,0.00,0
1112.888,3.91,-2.34,12.63,17.6,2.89,1.48,187,1.000,0.00,0.00,32.50,25.49,68,86.20,3.20,3392,-1.54,1.000,0.97,29,0.00,0
1112.992,2.34,-2.34,12.29,17.6,3.03,1.50,187,1.000,0.00,0.00,32.00,25.56,68,85.78,3.20,3400,-1.83,1.000,0.83,29,0.00,0
1113.106,1.56,-2.34,12.40,17.3,3.05,1.49,187,1.000,0.00,0.00,32.00,25.68,68,84.73,3.20,3415,-1.90,1.000,0.83,29,0.00,0
1113.211,1.56,-2.34,12.63,16.1,2.93,1.47,187,1.000,0.00,0.00,33.00,24.86,68,83.26,3.20,3452,-2.28,1.000,0.21,27,0.00,0
1113.315,0.78,0.00,12.63,12.2,2.60,1.44,187,1.000,0.00,0.00,34.00,21.96,68,70.22,2.84,3452,-6.04,1.000,0.10,19,0.00,0
1113.425,-4.69,0.00,12.06,7.1,-1.92,1.04,187,1.000,0.00,0.00,41.00,13.17,68,42.05,2.46,3456,-0.60,1.000,-4.89,15,0.00,0
1113.529,-10.94,0.00,12.40,7.5,-5.13,0.70,187,1.000,0.00,0.00,47.00,9.55,68,32.18,2.34,3470,0.80,1.000,-4.89,15,0.00,0
1113.639,-13.28,0.00,13.44,7.8,-6.19,0.57,187,1.000,0.00,0.00,49.00,8.78,68,32.53,2.38,3451,1.77,1.000,-4.89,15,0.00,0
1113.744,-11.72,-0.78,14.70,7.5,-6.53,0.56,187,1.000,0.00,0.00,49.00,8.85,68,32.32,2.38,3432,2.22,1.000,-4.89,16,0.00,0
1113.854,-6.25,-0.78,16.08,7.5,-6.78,0.56,187,1.000,0.00,0.00,49.00,9.59,68,33.41,2.40,3432,2.28,1.000,-4.89,16,0.00,0
1113.955,-3.91,-0.78,15.62,7.1,-6.88,0.57,187,1.000,0.00,0.00,49.00,9.58,68,32.75,2.36,3427,2.41,1.000,-4.89,15,0.00,0
1114.060,-3.12,-0.78,14.81,0.0,-7.26,0.55,187,1.000,0.00,0.00,49.00,9.53,68,29.74,2.28,3414,2.98,1.000,-4.89,14,0.00,0
1114.165,-6.25,-1.56,13.78,0.0,-7.70,0.51,187,1.000,0.00,0.00,46.00,8.75,68,26.91,2.22,3439,3.21,1.000,-4.89,13,0.00,0
1114.272,0.00,-1.56,13.78,0.0,-8.24,0.45,187,1.000,0.00,0.00,43.50,0.00,68,21.35,2.06,3423,3.89,1.000,-4.89,10,0.00,0
1114.376,0.00,-1.56,14.59,0.0,-8.89,0.36,187,1.000,0.00,0.00,41.00,0.00,68,14.75,1.84,3386,4.80,1.000,-4.89,8,0.00,0
1114.486,0.00,-1.56,15.96,0.0,-9.74,0.25,187,1.000,0.00,0.00,38.00,0.00,68,11.81,1.78,3415,5.28,1.000,-4.89,8,0.00,0
1114.591,0.00,-2.34,17.69,0.0,-10.13,0.21,187,1.000,0.00,0.00,35.50,0.00,68,11.75,1.76,3433,5.68,1.000,-4.89,8,0.00,0
1114.700,0.00,-2.34,19.18,0.0,-10.23,0.21,187,1.000,0.00,0.00,32.50,0.00,68,11.44,1.76,3404,5.72,1.000,-4.89,8,0.00,0
1114.811,0.00,-2.34,20.44,0.0,-10.23,0.20,187,1.000,0.00,0.00,30.00,0.00,68,11.81,1.78,3374,5.63,1.000,-4.89,8,0.00,0
1114.915,0.00,-3.12,20.44,0.0,-9.88,0.21,187,1.000,0.00,0.00,27.00,0.00,70,11.69,1.76,3350,5.33,1.000,-4.89,8,0.00,0
1115.020,0.00,-3.12,20.44,0.0,-9.75,0.21,187,1.000,0.00,0.00,24.50,0.00,70,12.00,1.78,3329,5.20,1.000,-4.89,8,0.00,0
1115.131,0.00,-3.12,20.44,0.0,-9.66,0.21,187,1.000,0.00,0.00,24.00,0.00,70,11.63,1.76,3288,5.16,1.000,-4.89,8,0.00,0
1115.235,0.00,-3.91,20.44,0.0,-9.63,0.21,187,1.000,0.00,0.00,24.00,0.00,70,11.75,1.76,3257,5.10,1.000,-4.89,8,0.00,0
1115.340,0.00,-3.91,20.44,0.0,-9.60,0.21,187,1.000,0.00,0.00,24.00,0.00,70,11.69,1.76,3227,5.08,1.000,-4.89,8,0.00,0
1115.444,0.00,-3.91,20.44,0.0,-9.56,0.22,187,1.000,0.00,0.00,24.00,0.00,70,11.63,1.76,3221,5.04,1.000,-4.89,8,0.00,0
1115.548,0.00,-3.91,20.44,0.0,-9.49,0.22,187,1.000,0.00,0.00,24.00,0.00,70,11.56,1.76,3176,4.98,1.000,-4.89,8,0.00,0
1115.663,0.00,-4.69,20.44,0.0,-9.45,0.22,187,1.000,0.00,0.00,24.00,0.00,70,11.19,1.74,3142,4.91,1.000,-4.89,8,0.00,0
1115.767,0.00,-4.69,20.44,0.0,-9.42,0.22,187,1.000,0.00,0.00,24.00,0.00,70,11.25,1.74,3137,4.91,1.000,-4.89,8,0.00,0
1115.871,0.00,-4.69,20.44,0.0,-9.41,0.22,187,1.000,0.00,0.00,24.00,0.00,70,11.07,1.74,3081,4.88,1.000,-4.89,8,0.00,0
1115.975,0.00,-4.69,20.44,0.0,-9.38,0.22,187,1.000,0.00,0.00,24.00,0.00,70,10.69,1.72,3070,4.89,1.000,-4.89,8,0.00,0
1116.086,0.00,-4.69,20.44,0.0,-9.35,0.21,187,1.000,0.00,0.00,24.00,0.00,70,10.88,1.72,3044,4.86,1.000,-4.89,8,0.00,0
1116.189,0.00,-5.47,20.44,0.0,-9.40,0.22,187,1.000,0.00,0.00,24.00,0.00,70,10.82,1.72,3039,4.92,1.000,-4.89,7,0.00,0
1116.294,0.00,-5.47,20.44,0.0,-9.41,0.21,187,1.000,0.00,0.00,24.00,0.00,70,10.51,1.72,3044,4.93,0.976,-4.89,7,0.00,0
1116.405,0.00,-5.47,20.44,0.0,-9.40,0.21,187,1.000,0.00,0.00,24.00,0.00,70,10.36,1.72,3007,4.92,0.864,-4.89,7,0.00,0
1116.506,0.00,-5.47,20.44,6.3,-9.50,0.21,187,1.000,0.00,0.00,28.00,5.12,70,14.48,1.88,3020,4.92,0.760,-4.89,11,0.00,0
1116.617,0.00,-3.91,20.44,6.3,-8.68,0.31,187,1.000,0.00,0.00,38.00,6.51,70,22.03,2.14,3053,4.01,0.656,-4.89,13,0.00,0
1116.726,0.00,-3.91,20.44,7.1,-8.32,0.43,187,1.000,0.00,0.00,47.00,7.65,70,22.81,2.14,2957,3.83,0.544,-4.89,13,0.00,0
1116.829,0.00,-3.91,20.44,10.2,-8.34,0.46,187,1.000,0.00,0.00,47.00,8.30,70,23.84,2.26,3019,3.81,0.440,-4.89,16,0.00,0
1116.939,0.00,-3.91,20.44,12.2,-7.71,0.55,187,1.000,0.00,0.00,48.00,10.19,70,31.88,2.40,2986,2.70,0.336,-4.89,19,0.00,0
1117.044,0.00,-3.91,20.44,14.1,-6.36,0.71,187,1.000,0.00,0.00,46.50,12.74,70,41.97,2.60,2964,2.64,0.448,-3.94,25,0.00,0
1117.148,0.00,-3.91,17.23,16.1,-3.85,0.92,187,1.000,0.00,0.00,39.50,17.20,70,55.30,2.82,3000,3.85,0.708,-0.35,28,0.00,0
1117.252,0.00,-3.91,14.70,16.1,-2.29,1.08,187,1.000,0.00,0.00,37.00,15.27,70,53.49,2.78,3004,2.72,0.968,0.21,28,0.00,0
1117.366,-3.12,-3.91,13.44,15.3,-1.78,1.12,187,1.000,0.00,0.00,37.50,15.37,70,55.52,2.80,2981,2.05,1.000,-0.12,25,0.00,0
1117.470,-3.91,-3.12,14.24,3.5,-1.92,1.11,187,1.000,0.00,0.00,39.00,12.67,70,38.09,2.38,2970,-1.24,1.000,-2.65,13,0.00,0
1117.580,-4.69,-3.91,14.01,0.0,-5.54,0.72,187,1.000,0.00,0.00,45.50,8.25,70,21.95,2.10,2998,2.04,1.000,-4.89,12,0.00,0
1117.686,-10.94,-3.91,13.09,0.0,-6.93,0.52,187,1.000,0.00,0.00,44.00,7.02,70,19.94,2.04,2969,2.53,1.000,-4.89,11,0.00,0
1117.788,-14.84,-3.91,13.21,0.0,-7.69,0.43,187,1.000,0.00,0.00,42.00,6.35,70,18.32,1.98,2954,3.36,1.000,-4.89,10,0.00,0
