Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
415.247,24.12,-11.89,0.09,0.00,0.00,6,11.50,5.15,11.99,3570,0.00,5.00,-7.27,0,0.00,35.16,0
415.333,24.12,-11.85,0.09,0.00,0.00,6,11.50,5.43,11.99,3556,0.00,5.00,-7.23,1,0.00,34.99,0
415.395,24.12,-11.70,0.10,0.00,0.00,6,11.50,6.88,18.67,3516,0.00,5.00,-7.21,4,0.00,34.93,0
415.473,24.00,-11.25,0.13,0.00,0.00,6,24.50,9.68,27.11,3526,0.00,5.00,-7.23,5,20.00,34.99,0
415.540,23.89,-11.04,0.16,0.00,0.00,6,31.00,11.12,34.49,3511,0.00,5.00,-7.23,5,29.80,35.03,0
415.613,23.54,-10.96,0.19,0.00,0.00,4,38.50,11.72,42.23,3534,0.00,5.00,-7.23,6,34.90,35.04,0
415.703,20.44,-10.81,0.20,0.00,0.00,6,41.50,12.38,41.88,3526,0.00,5.00,-7.23,6,34.90,34.90,0
415.767,16.77,-10.64,0.22,0.00,0.00,6,41.00,13.10,41.88,3511,0.00,5.00,-7.15,7,34.90,34.77,0
415.835,15.62,-10.46,0.23,0.00,0.00,6,41.00,13.70,41.88,3488,0.00,5.00,-7.14,7,34.90,34.70,0
415.914,15.16,-10.33,0.24,0.00,0.00,6,41.00,14.24,41.88,3477,0.00,5.00,-7.19,7,34.51,34.88,0
415.987,15.16,-10.19,0.25,0.00,0.00,6,41.00,14.99,41.88,3503,0.00,5.00,-7.17,7,34.90,34.86,0
416.054,15.27,-10.13,0.26,0.00,0.00,4,41.00,15.10,41.52,3492,0.00,5.00,-7.15,8,34.90,34.79,0
416.133,15.62,-10.06,0.26,0.00,0.00,6,40.50,15.43,41.52,3472,0.00,5.00,-7.14,8,34.51,34.67,0
416.201,15.73,-9.88,0.27,0.00,0.00,6,40.50,16.19,41.88,3461,0.00,5.00,-7.12,9,34.51,34.61,0
416.279,16.19,-9.73,0.28,0.00,0.00,6,41.00,16.96,41.88,3450,0.00,4.86,-7.14,9,34.51,34.69,0
416.346,16.54,-9.57,0.30,0.00,0.00,4,41.00,17.46,41.52,3490,0.00,4.39,-7.15,9,34.90,34.67,0
416.435,16.19,-9.48,0.30,0.00,0.00,4,41.00,17.89,41.52,3472,0.00,4.21,-7.10,9,34.51,34.56,0
416.494,15.04,-9.32,0.31,0.00,0.00,4,40.50,18.24,41.88,3453,0.00,3.93,-7.08,10,34.51,34.53,0
416.571,13.90,-9.24,0.32,0.00,0.00,4,40.50,19.08,41.88,3448,0.00,3.55,-7.12,10,34.51,34.65,0
416.646,13.21,-9.17,0.33,0.00,0.00,4,41.00,19.35,41.52,3462,0.00,3.51,-7.12,10,34.51,34.61,0
416.723,13.09,-9.09,0.34,0.00,0.00,6,40.50,19.38,41.52,3467,0.00,3.41,-7.08,10,34.51,34.48,0
416.787,13.21,-9.03,0.34,0.00,0.00,4,40.50,19.40,41.52,3438,0.00,3.32,-7.06,10,34.51,34.47,0
416.868,13.32,-8.99,0.34,0.00,0.00,4,41.00,20.00,41.88,3437,0.00,3.09,-7.12,10,34.51,34.61,0
416.933,13.55,-8.93,0.35,0.00,0.00,4,41.00,19.93,41.88,3454,0.00,2.99,-7.10,10,34.51,34.44,0
417.013,13.90,-8.93,0.35,0.00,0.00,4,40.50,20.20,41.52,3456,0.00,3.09,-7.06,10,34.51,34.41,0
417.075,14.13,-8.84,0.35,0.00,0.00,4,40.50,20.05,41.52,3428,0.00,3.04,-7.10,10,34.51,34.60,0
417.148,14.24,-8.86,0.35,0.00,0.00,4,41.00,20.33,41.52,3434,0.00,2.71,-7.08,10,34.51,34.53,0
417.224,14.36,-8.80,0.36,0.00,0.00,4,41.00,20.36,41.52,3450,0.00,2.80,-7.08,10,34.51,34.54,0
417.300,14.36,-8.74,0.36,0.00,0.00,4,40.50,20.77,41.88,3421,0.00,2.80,-7.00,10,34.51,34.38,0
417.385,14.47,-8.70,0.36,0.00,0.00,6,41.00,20.88,41.88,3423,0.00,2.67,-7.00,10,34.51,34.38,0
417.448,14.36,-8.70,0.37,0.00,0.00,4,41.00,21.19,41.52,3440,0.00,2.57,-7.04,10,34.51,34.48,0
417.524,14.36,-8.64,0.37,0.00,0.00,4,40.50,21.30,41.52,3446,0.00,2.71,-6.92,10,34.51,34.52,0
417.595,14.24,-8.59,0.37,0.00,0.00,4,40.50,21.61,41.88,3412,0.00,2.80,-6.86,10,34.12,34.36,0
417.668,14.36,-8.60,0.38,0.00,0.00,4,41.00,21.62,41.88,3418,0.00,2.80,-6.90,10,34.12,34.49,0
417.744,14.24,-8.55,0.38,0.00,0.00,4,41.00,21.63,41.88,3442,0.00,2.80,-6.79,11,34.51,34.52,0
417.822,14.24,-8.53,0.38,0.00,0.00,4,40.50,21.72,41.52,3446,0.00,2.85,-6.75,11,34.51,34.35,0
417.886,14.24,-8.49,0.38,0.00,0.00,4,40.50,22.00,41.52,3417,0.00,2.62,-6.79,11,34.12,34.48,0
417.963,14.47,-8.49,0.38,0.00,0.00,4,41.00,22.10,41.88,3434,0.00,2.95,-6.65,11,34.51,34.45,0
418.038,14.47,-8.41,0.39,0.00,0.00,4,40.50,22.39,41.88,3437,0.00,3.23,-6.48,11,34.12,34.33,0
418.101,14.24,-8.33,0.39,0.00,0.00,4,40.50,22.58,41.88,3414,0.00,3.09,-6.48,11,34.12,34.33,0
418.186,13.90,-8.31,0.40,0.00,0.00,6,41.00,22.96,41.88,3421,0.00,3.27,-6.42,11,34.51,34.53,0
418.254,13.67,-8.22,0.41,0.00,0.00,4,41.00,23.53,41.88,3448,0.00,3.55,-5.74,12,34.51,34.36,0
418.322,13.90,-8.01,0.42,0.00,0.00,4,41.00,24.69,41.88,3446,0.00,4.30,-5.51,12,34.51,34.39,0
418.406,14.13,-7.83,0.44,0.00,0.00,6,41.00,25.35,41.88,3424,0.00,4.77,-5.16,13,34.51,34.55,0
418.475,14.13,-7.60,0.46,0.00,0.00,4,41.00,27.78,41.88,3453,0.00,5.00,-4.81,13,34.51,34.56,0
418.542,14.24,-7.33,0.48,0.00,0.00,4,41.00,26.54,41.88,3450,0.00,5.00,-4.31,14,34.51,34.54,0
418.625,14.13,-7.08,0.50,0.00,0.00,4,41.00,30.24,41.88,3431,0.00,5.00,-4.16,14,34.51,34.43,0
418.692,14.24,-6.85,0.52,0.00,0.00,4,40.50,30.87,41.52,3432,0.00,5.00,-3.91,14,34.51,34.44,0
418.770,14.13,-6.71,0.53,0.00,0.00,4,40.50,30.98,41.52,3469,0.00,5.00,-3.94,14,34.51,34.65,0
418.847,14.36,-6.61,0.54,0.00,0.00,4,40.00,31.40,41.17,3467,0.00,5.00,-3.83,14,34.51,34.59,0
418.905,14.47,-6.54,0.55,0.00,0.00,4,40.00,32.05,41.17,3458,0.00,5.00,-3.67,15,34.51,34.55,0
418.994,14.36,-6.42,0.56,0.00,0.00,4,40.00,32.37,40.82,3451,0.00,5.00,-3.58,15,34.51,34.74,0
419.061,14.01,-6.38,0.56,0.00,0.00,4,40.00,32.57,40.82,3456,0.00,5.00,-3.58,15,34.51,34.75,0
419.127,14.01,-6.32,0.57,0.00,0.00,4,40.00,30.99,40.82,3488,0.00,5.00,-3.60,15,34.51,34.77,0
419.205,14.36,-6.25,0.57,0.00,0.00,4,39.50,33.23,40.82,3466,0.00,5.00,-3.44,15,34.90,34.63,0
419.273,14.47,-6.21,0.58,0.00,0.00,4,39.50,33.78,40.47,3472,0.00,5.00,-3.44,15,34.51,34.67,0
419.353,14.47,-6.15,0.58,0.00,0.00,4,39.50,33.88,40.47,3482,0.00,5.00,-3.48,15,34.90,34.89,0
419.418,14.36,-6.13,0.58,0.00,0.00,4,39.50,34.11,40.47,3511,0.00,5.00,-3.48,15,34.90,34.90,0
419.494,14.36,-6.07,0.59,0.00,0.00,4,39.50,34.35,40.47,3519,0.00,5.00,-3.35,15,34.90,34.82,0
419.566,14.47,-6.05,0.59,0.00,0.00,4,39.50,34.36,40.47,3522,0.00,5.00,-3.35,15,34.90,34.82,0
419.650,14.59,-6.03,0.59,0.00,0.00,4,39.50,34.80,40.47,3496,0.00,4.95,-3.35,15,34.90,34.86,0
419.715,14.59,-5.98,0.59,0.00,0.00,4,39.00,34.80,40.12,3504,0.00,5.00,-3.25,15,34.90,35.05,0
419.799,14.36,-6.01,0.59,0.00,0.00,6,39.00,35.04,40.12,3541,0.00,5.00,-3.27,15,34.90,35.08,0
419.864,14.36,-5.96,0.60,0.00,0.00,4,39.00,35.39,40.12,3548,0.00,5.00,-3.27,15,34.90,35.12,0
419.930,14.36,-5.90,0.60,0.00,0.00,4,39.00,35.61,40.12,3556,0.00,4.95,-3.25,15,34.90,35.02,0
420.005,14.36,-5.86,0.60,0.00,0.00,6,38.00,35.73,40.12,3549,0.00,5.00,-3.11,15,34.90,34.98,0
420.078,14.47,-5.84,0.60,0.00,0.00,4,38.00,35.49,40.12,3536,0.00,5.00,-3.13,15,34.90,35.07,0
420.155,14.47,-5.84,0.61,0.00,0.00,6,38.00,36.20,40.12,3539,0.00,5.00,-3.13,15,34.90,35.10,0
420.226,14.59,-5.82,0.61,0.00,0.00,4,38.00,36.30,39.77,3544,0.00,4.91,-3.17,15,34.90,35.31,0
420.309,14.47,-5.76,0.61,0.00,0.00,4,38.00,36.19,40.12,3556,0.00,4.95,-3.17,15,35.29,35.37,0
420.377,14.47,-5.76,0.61,0.00,0.00,4,38.00,36.19,40.12,3585,0.00,4.91,-3.17,15,35.29,35.34,0
420.453,14.47,-5.80,0.61,0.00,0.00,4,38.00,36.43,39.77,3606,0.00,4.86,-3.19,15,35.29,35.43,0
420.525,14.47,-5.80,0.61,0.00,0.00,4,37.50,36.66,39.77,3604,0.00,5.00,-3.06,15,35.29,35.43,0
420.603,14.47,-5.76,0.61,0.00,0.00,4,37.50,36.77,39.77,3612,0.00,5.00,-3.06,15,35.29,35.35,0
420.667,14.47,-5.76,0.61,0.00,0.00,4,37.50,37.12,40.12,3621,0.00,5.00,-3.06,15,35.29,35.41,0
420.740,14.47,-5.74,0.61,0.00,0.00,4,37.50,36.89,40.12,3625,0.00,5.00,-3.06,15,35.29,35.43,0
420.813,14.36,-5.80,0.61,0.00,0.00,6,37.50,36.77,40.12,3606,0.00,5.00,-3.07,15,35.29,35.43,0
420.894,14.47,-5.82,0.61,0.00,0.00,6,38.00,36.77,40.12,3609,0.00,5.00,-2.94,15,35.29,35.43,0
420.959,14.36,-5.88,0.61,0.00,0.00,4,38.00,36.65,40.12,3618,0.00,5.00,-2.94,15,35.29,35.43,0
421.035,14.36,-5.94,0.60,0.00,0.00,4,38.00,36.42,40.47,3628,0.00,5.00,-2.96,15,35.29,35.43,0
421.113,14.24,-5.99,0.60,0.00,0.00,4,38.00,36.09,40.47,3639,0.00,5.00,-2.84,16,35.29,35.43,0
421.177,14.36,-6.07,0.59,0.00,0.00,6,38.00,36.20,40.47,3640,0.00,5.00,-2.84,16,35.29,35.43,0
421.256,14.47,-6.05,0.59,0.00,0.00,6,38.00,36.20,40.47,3646,0.00,5.00,-2.84,16,35.29,35.43,0
421.330,14.47,-6.05,0.60,0.00,0.00,6,39.50,36.67,40.47,3660,0.00,5.00,-2.73,16,35.29,35.43,0
421.395,14.47,-5.98,0.60,0.00,0.00,6,39.50,36.54,40.47,3655,0.00,5.00,-2.48,16,35.29,35.43,0
421.469,14.47,-5.86,0.61,0.00,0.00,4,39.50,37.48,40.12,3667,0.00,5.00,-2.36,16,35.29,35.43,0
421.545,14.59,-5.74,0.62,0.00,0.00,6,39.00,38.51,40.12,3669,0.00,5.00,-2.22,16,35.29,35.43,0
421.617,14.59,-5.65,0.63,0.00,0.00,4,38.00,38.97,40.12,3689,0.00,5.00,-1.97,16,35.29,35.43,0
421.694,14.59,-5.57,0.64,0.00,0.00,6,38.00,39.95,39.77,3722,0.00,5.00,-1.74,17,35.29,35.43,0
421.771,14.59,-5.38,0.65,0.00,0.00,4,37.50,41.17,39.77,3729,0.00,5.00,-1.60,17,35.29,35.43,0
421.838,14.59,-5.20,0.66,0.00,0.00,4,37.50,41.80,39.41,3733,0.00,5.00,-1.33,18,35.29,35.43,0
421.911,14.59,-5.05,0.68,0.00,0.00,4,37.00,43.03,39.41,3748,0.00,5.00,-1.22,18,35.29,35.43,0
421.988,14.47,-4.83,0.70,0.00,0.00,6,37.00,44.39,39.06,3722,0.00,5.00,-0.81,18,35.29,35.43,0
422.066,14.47,-4.52,0.72,0.00,0.00,6,36.50,46.12,39.06,3737,0.00,5.00,-0.27,18,35.29,35.43,0
422.133,14.47,-4.23,0.75,0.00,0.00,6,36.50,47.90,38.36,3740,0.00,5.00,0.10,19,35.29,35.43,0
422.200,14.59,-3.89,0.78,0.00,0.00,6,36.00,49.57,38.01,3744,0.00,5.00,0.37,20,35.29,35.43,0
422.285,14.47,-3.52,0.81,0.00,0.00,6,35.50,51.96,38.01,3752,0.00,5.00,0.64,20,35.29,35.43,0
422.352,14.24,-3.33,0.83,0.00,0.00,4,35.50,53.50,37.66,3790,0.00,5.00,0.77,20,35.29,35.43,0
422.420,14.13,-3.11,0.84,0.00,0.00,4,35.50,54.68,37.66,3792,0.00,5.00,0.77,20,35.29,35.43,0
422.509,14.24,-2.96,0.86,0.00,0.00,4,35.00,55.55,36.95,3805,0.00,5.00,0.91,20,35.29,35.43,0
422.567,14.24,-2.84,0.88,0.00,0.00,6,35.50,55.87,36.95,3784,0.00,5.00,0.91,20,35.29,35.43,0
422.646,14.24,-2.71,0.89,0.00,0.00,6,35.50,57.09,36.95,3790,0.00,5.00,0.91,20,35.29,35.43,0
422.719,14.36,-2.59,0.91,0.00,0.00,4,35.00,57.93,36.60,3796,0.00,5.00,1.04,20,35.29,35.43,0
422.794,14.36,-2.49,0.91,0.00,0.00,6,35.50,58.60,36.25,3836,0.00,5.00,1.04,20,35.29,35.43,0
422.859,14.36,-2.34,0.92,0.00,0.00,6,35.00,58.94,36.25,3840,0.00,5.00,1.18,20,35.29,35.43,0
422.937,14.47,-2.24,0.93,0.00,0.00,4,35.50,60.46,35.90,3818,0.00,5.00,1.18,20,35.29,35.43,0
423.009,14.47,-2.19,0.94,0.00,0.00,4,35.50,60.64,35.90,3856,0.00,5.00,1.18,20,35.29,35.43,0
423.084,14.59,-2.11,0.95,0.00,0.00,4,35.50,61.13,35.90,3854,0.00,5.00,1.31,20,35.29,35.43,0
423.150,14.47,-2.01,0.95,0.00,0.00,6,35.50,61.28,35.55,3862,0.00,5.00,1.31,21,35.29,35.43,0
423.233,14.36,-1.95,0.95,0.00,0.00,4,35.50,61.78,35.55,3840,0.00,5.00,1.43,21,35.29,35.43,0
423.304,14.36,-1.88,0.96,0.00,0.00,4,35.50,62.26,35.55,3852,0.00,5.00,1.43,21,35.29,35.43,0
423.374,14.47,-1.80,0.97,0.00,0.00,4,35.50,61.93,35.20,3876,0.00,5.00,1.43,21,35.29,35.43,0
423.451,14.47,-1.80,0.97,0.00,0.00,6,35.50,62.43,35.20,3880,0.00,5.00,1.53,21,35.29,35.43,0
423.521,14.47,-1.78,0.97,0.00,0.00,6,35.50,62.60,35.20,3850,0.00,5.00,1.53,21,35.29,35.43,0
423.603,14.36,-1.78,0.97,0.00,0.00,6,35.50,62.27,35.20,3864,0.00,5.00,1.53,21,35.29,35.43,0
423.662,14.36,-1.82,0.97,0.00,0.00,6,35.50,63.10,35.20,3894,0.00,5.00,1.53,21,35.29,35.43,0
423.744,14.24,-1.78,0.97,0.00,0.00,4,35.50,63.44,35.20,3896,0.00,5.00,1.53,21,35.29,35.43,0
423.808,14.24,-1.78,0.97,0.00,0.00,6,35.50,63.60,35.20,3878,0.00,5.00,1.43,19,35.29,35.43,0
423.891,14.24,-2.63,0.92,0.00,0.00,4,35.50,56.51,38.36,3868,0.00,2.02,-0.87,15,35.29,35.43,0
423.957,13.44,-4.62,0.75,0.00,0.00,6,36.50,43.06,40.12,3898,0.00,0.00,-4.18,13,35.29,35.43,0
424.036,12.75,-6.21,0.61,0.00,0.00,6,38.50,35.55,41.88,3900,0.00,0.00,-6.52,12,35.29,35.43,0
424.102,13.67,-7.44,0.49,0.00,0.00,6,40.00,29.48,42.58,3872,0.00,1.27,-7.02,11,35.29,35.43,0
424.189,14.59,-8.14,0.42,0.00,0.00,6,40.00,25.77,42.58,3868,0.00,1.02,-7.85,10,35.29,35.43,0
424.256,15.04,-8.86,0.36,0.00,0.00,6,41.50,21.35,42.58,3872,0.00,1.55,-7.87,9,35.29,35.43,0
424.323,15.16,-9.18,0.33,0.00,0.00,6,41.50,19.59,42.58,3852,0.00,1.89,-7.87,9,35.29,35.43,0
424.403,15.50,-9.55,0.30,0.00,0.00,4,41.50,18.19,42.58,3840,0.00,2.71,-7.81,8,35.29,35.43,0
424.469,15.85,-9.80,0.28,0.00,0.00,4,41.50,17.48,42.58,3872,0.00,3.27,-7.81,7,35.29,35.43,0
424.548,15.62,-10.09,0.27,0.00,0.00,4,41.50,16.74,42.58,3870,0.00,3.74,-7.85,5,35.29,35.43,0
424.626,15.27,-10.62,0.24,0.00,0.00,6,41.50,14.50,42.58,3842,0.00,4.67,-7.79,3,35.29,35.43,0
424.693,14.24,-11.33,0.18,0.00,0.00,6,41.50,9.43,42.58,3807,0.00,5.00,-7.73,2,35.29,35.43,0
424.761,13.21,-11.72,0.14,0.00,0.00,4,41.50,7.80,42.58,3805,0.00,5.00,-7.70,1,35.29,35.43,0
424.847,12.63,-11.87,0.12,0.00,0.00,6,41.50,6.40,41.17,3816,0.00,5.00,-7.72,0,35.29,35.43,0
424.914,13.90,-11.85,0.11,0.00,0.00,6,37.00,6.60,36.95,3799,0.00,5.00,-7.72,0,0.00,35.43,0
424.995,14.36,-11.95,0.11,0.00,0.00,4,33.00,6.48,32.38,3796,0.00,5.00,-7.72,0,0.00,35.43,0
425.061,14.70,-11.87,0.10,0.00,0.00,4,29.50,6.09,28.16,3759,0.00,5.00,-7.70,0,0.00,35.43,0
425.138,14.93,-12.01,0.10,0.00,0.00,4,26.00,6.40,23.95,3750,0.00,5.00,-7.68,0,0.00,35.43,0
425.203,15.16,-11.91,0.10,0.00,0.00,6,22.00,6.02,19.38,3735,0.00,5.00,-7.60,0,0.00,35.43,0
425.279,16.88,-11.85,0.10,0.00,0.00,4,17.50,6.05,15.16,3729,0.00,5.00,-7.56,0,0.00,35.43,0
425.355,15.73,-11.89,0.10,0.00,0.00,4,14.00,6.09,11.99,3716,0.00,5.00,-7.56,0,0.00,35.43,0
425.419,17.00,-11.87,0.10,0.00,0.00,4,11.50,5.90,11.99,3712,0.00,5.00,-7.52,0,0.00,35.43,0
425.494,22.97,-11.83,0.10,0.00,0.00,4,11.50,6.09,11.99,3718,0.00,5.00,-7.52,0,0.00,35.43,0
425.565,25.50,-11.80,0.10,0.00,0.00,4,11.50,5.90,11.99,3705,0.00,5.00,-7.50,0,0.00,35.43,0
425.640,25.50,-11.81,0.10,0.00,0.00,4,11.50,5.83,11.99,3685,0.00,5.00,-7.46,0,0.00,35.43,0
425.713,24.00,-11.83,0.10,0.00,0.00,6,11.50,5.77,11.99,3674,0.00,5.00,-7.44,0,0.00,35.43,0
425.788,23.77,-11.80,0.10,0.00,0.00,6,11.50,5.83,11.99,3656,0.00,5.00,-7.41,0,0.00,35.43,0
425.861,23.89,-11.85,0.09,0.00,0.00,6,11.50,5.65,11.99,3644,0.00,5.00,-7.35,0,0.00,35.43,0
425.938,24.12,-11.85,0.09,0.00,0.00,4,11.50,5.65,11.99,3625,0.00,5.00,-7.33,0,0.00,35.32,0
426.006,23.66,-11.85,0.09,0.00,0.00,6,11.50,5.43,11.99,3582,0.00,5.00,-7.29,0,0.00,35.20,0
426.080,23.77,-11.87,0.09,0.00,0.00,6,11.50,5.47,11.99,3548,0.00,5.00,-7.27,0,0.00,35.12,0
426.164,23.66,-11.87,0.09,0.00,0.00,6,11.50,5.31,11.99,3536,0.00,5.00,-7.29,0,0.00,35.21,0
426.227,24.23,-11.87,0.09,0.00,0.00,6,11.50,5.40,11.99,3539,0.00,5.00,-7.25,0,0.00,35.07,0
426.306,23.77,-11.39,0.09,0.00,0.00,6,11.50,7.43,11.99,3524,0.00,5.00,-7.21,0,0.00,34.98,0
426.379,24.23,-11.52,0.12,0.00,0.00,6,11.50,6.96,11.99,3510,0.00,5.00,-7.19,0,0.00,34.66,0
426.458,23.77,-11.76,0.11,0.00,0.00,4,11.50,5.31,11.99,3470,0.00,5.00,-7.12,0,0.00,34.50,0
426.516,24.12,-11.81,0.09,0.00,0.00,6,11.50,5.15,11.99,3443,0.00,5.00,-7.12,0,0.00,34.66,0
426.595,24.23,-11.85,0.09,0.00,0.00,6,11.50,5.31,11.99,3445,0.00,5.00,-7.08,0,0.00,34.50,0
426.667,23.77,-11.85,0.09,0.00,0.00,6,11.50,7.60,11.99,3438,0.00,5.00,-7.04,0,0.00,34.36,0
426.748,24.12,-11.83,0.09,0.00,0.00,6,11.50,2.59,11.99,3392,0.00,5.00,-6.98,0,0.00,34.20,0
426.813,23.66,-11.80,0.09,0.00,0.00,6,11.50,5.22,11.99,3398,0.00,5.00,-7.00,0,0.00,34.23,0
426.896,23.66,-11.76,0.09,0.00,0.00,6,11.50,5.40,11.99,3381,0.00,5.00,-6.96,0,0.00,34.13,0
426.960,23.77,-11.74,0.09,0.00,0.00,4,11.50,5.25,11.99,3346,0.00,5.00,-6.90,0,0.00,33.93,0
427.037,23.77,-11.68,0.09,0.00,0.00,4,11.50,5.25,11.99,3356,0.00,5.00,-6.92,0,0.00,33.73,0
427.112,23.66,-11.68,0.09,0.00,0.00,4,11.50,5.22,11.99,3332,0.00,5.00,-6.83,0,0.00,33.67,0
427.181,23.66,-11.68,0.10,0.00,0.00,4,11.50,5.25,11.99,3302,0.00,5.00,-6.83,0,0.00,33.68,0
427.264,23.66,-11.64,0.10,0.00,0.00,6,11.50,5.34,11.99,3305,0.00,5.00,-6.77,0,0.00,33.47,0
427.321,24.23,-11.64,0.10,0.00,0.00,4,11.50,5.28,11.99,3269,0.00,5.00,-6.77,0,0.00,33.47,0
427.398,23.66,-11.62,0.10,0.00,0.00,4,11.50,5.07,11.99,3251,0.00,5.00,-6.69,0,0.00,33.21,0
427.481,23.66,-11.64,0.09,0.00,0.00,4,11.50,5.09,11.99,3216,0.00,5.00,-6.71,0,0.00,33.31,0
427.547,24.00,-11.58,0.10,0.00,0.00,6,11.50,5.28,11.99,3241,0.00,5.00,-6.67,0,0.00,33.16,0
427.620,24.00,-11.56,0.10,0.00,0.00,4,11.50,5.15,11.99,3212,0.00,5.00,-6.71,0,0.00,33.13,0
427.694,24.00,-11.58,0.10,0.00,0.00,4,11.50,5.06,11.99,3236,0.00,5.00,-6.65,0,0.00,33.12,0
427.769,24.00,-11.56,0.10,0.00,0.00,4,11.50,5.22,11.99,3210,0.00,5.00,-6.67,0,0.00,33.21,0
427.833,24.35,-11.58,0.10,0.00,0.00,4,11.50,5.28,11.99,3224,0.00,5.00,-6.63,0,0.00,33.06,0
427.919,24.00,-11.56,0.10,0.00,0.00,4,11.50,5.28,11.99,3200,0.00,5.00,-6.67,0,0.00,33.18,0
427.984,23.66,-11.56,0.10,0.00,0.00,4,11.50,5.22,11.99,3196,0.00,5.00,-6.63,0,0.00,33.03,0
428.063,23.54,-11.56,0.10,0.00,0.00,4,11.50,5.31,11.99,3216,0.00,5.00,-6.67,0,0.00,33.16,0
428.126,24.23,-11.58,0.10,0.00,0.00,4,11.50,5.31,11.99,3187,0.00,5.00,-6.61,0,0.00,32.98,0
428.210,23.54,-11.58,0.10,0.00,0.00,6,11.50,5.22,11.99,3212,0.00,5.00,-6.65,0,0.00,33.13,0
428.287,24.23,-11.58,0.10,0.00,0.00,6,11.50,5.22,11.99,3186,0.00,5.00,-6.61,0,0.00,32.11,0
428.358,23.77,-11.58,0.10,0.00,0.00,4,11.50,5.19,11.99,3208,0.00,5.00,-6.65,0,0.00,33.93,0
428.420,23.77,-11.60,0.10,0.00,0.00,4,11.50,5.09,11.99,3180,0.00,5.00,-6.63,0,0.00,33.02,0
428.498,24.23,-11.54,0.10,0.00,0.00,6,11.50,5.22,11.99,3194,0.00,5.00,-6.59,0,0.00,32.94,0
428.571,24.12,-11.56,0.10,0.00,0.00,6,11.50,5.22,11.99,3158,0.00,5.00,-6.52,0,0.00,32.64,0
428.645,24.23,-11.56,0.10,0.00,0.00,4,11.50,5.15,11.99,3150,0.00,5.00,-6.54,0,0.00,32.72,0
428.713,23.89,-11.56,0.10,0.00,0.00,4,11.50,5.19,11.99,3114,0.00,5.00,-6.48,0,0.00,32.48,0
428.793,23.89,-11.56,0.10,0.00,0.00,4,11.50,5.22,11.99,3105,0.00,5.00,-6.46,0,0.00,32.41,0
428.871,23.77,-11.58,0.10,0.00,0.00,6,11.50,5.22,11.99,3080,0.00,5.00,-6.42,0,0.00,32.12,0
428.944,23.66,-11.58,0.10,0.00,0.00,4,11.50,5.22,11.99,3082,0.00,5.00,-6.38,0,0.00,32.17,0
429.007,24.12,-11.58,0.10,0.00,0.00,4,11.50,5.22,11.99,3070,0.00,5.00,-6.32,0,0.00,31.89,0
429.091,24.12,-11.60,0.10,0.00,0.00,4,11.50,5.25,11.99,3030,0.00,5.00,-6.30,0,0.00,31.78,0
429.154,24.00,-11.60,0.10,0.00,0.00,4,11.50,7.60,11.99,3029,0.00,5.00,-6.32,0,0.00,31.89,0
429.233,24.00,-11.62,0.10,0.00,0.00,4,11.50,2.59,11.99,2974,0.00,5.00,-6.28,0,0.00,31.70,0
429.307,23.66,-11.62,0.10,0.00,0.00,4,11.50,5.13,11.99,2970,0.00,5.00,-6.21,0,0.00,31.48,0
429.380,23.66,-11.64,0.10,0.00,0.00,4,11.50,5.15,11.99,2968,0.00,5.00,-6.15,0,0.00,31.33,0
429.453,24.00,-11.62,0.10,0.00,0.00,4,11.50,5.15,11.99,2964,0.00,5.00,-6.19,0,0.00,31.44,0
429.526,23.66,-11.66,0.10,0.00,0.00,4,11.50,5.13,11.99,2911,0.00,5.00,-6.13,0,0.00,31.03,0
429.600,23.89,-11.66,0.11,0.00,0.00,4,11.50,5.13,11.99,2904,0.00,5.00,-5.99,0,0.00,30.85,0
429.668,24.35,-11.66,0.11,0.00,0.00,6,11.50,5.09,11.99,2878,0.00,5.00,-5.96,0,0.00,30.76,0
429.747,23.89,-11.68,0.11,0.00,0.00,4,11.50,5.15,11.99,2866,0.00,5.00,-5.98,0,0.00,30.79,0
429.813,23.89,-11.72,0.10,0.00,0.00,4,11.50,4.97,11.99,2845,0.00,5.00,-5.92,0,0.00,30.62,0
429.898,23.43,-11.70,0.11,0.00,0.00,4,11.50,5.04,11.99,2829,0.00,5.00,-5.88,0,0.00,30.51,0
429.965,23.89,-11.72,0.11,0.00,0.00,4,11.50,4.97,11.99,2810,0.00,5.00,-5.84,0,0.00,30.38,0
430.041,23.89,-11.72,0.11,0.00,0.00,4,11.50,5.07,11.99,2796,0.00,5.00,-5.80,0,0.00,30.08,0
430.109,23.77,-11.74,0.11,0.00,0.00,4,11.50,5.04,11.99,2770,0.00,5.00,-5.74,0,0.00,28.23,0
430.193,24.12,-11.72,0.11,0.00,0.00,4,11.50,5.04,11.99,2749,0.00,5.00,-5.65,0,0.00,26.12,0
